"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1337",212,"SANDESH","GEN",32779,"GANPAT CHOUDHRY","PSP",4060,3,0.123859788279081
"1345",147,"SARATH","GEN",36655,"KAMDEO PRASAD SINGH","PSP",13829,1,0.377274587368708
"1347",225,"SASARAM","GEN",47136,"BIPAN BEHARI SINHA","PSP",11984,2,0.254243041412084
"1360",215,"SHAHPUR","GEN",42385,"RAMA NAND TIWARI","PSP",21974,1,0.518438126695765
"1366",172,"SHEIKHPURA","GEN",33217,"YADUBANS SINGH","PSP",2758,3,0.0830297739109492
"1374",247,"SHERGHATI","GEN",29494,"RAM SAHAI JADAVA","PSP",1163,4,0.0394317488302706
"1384",171,"SIKANDRA","GEN",33593,"GITA NANDAN SINGH","PSP",9758,2,0.290477182746405
"1405",107,"SINGHIA","SC",19638,"LAXMI PASWAN","PSP",3379,2,0.172064365006620
"1410",72,"SITAMARHI NORTH","GEN",35541,"DAMODAR JHA","PSP",5659,3,0.159224557553248
"1427",28,"SIWAN","GEN",44039,"SHEOJEE PRASAD","PSP",3867,3,0.0878085333454438
"1428",116,"SONABARSA","GEN",28034,"BISHWA NATH KEDIA","PSP",1286,5,0.0458728686594849
"1453",19,"SUGAULI","SC",17112,"SHEONATH HAJRA","PSP",1885,3,0.110156615240767
"1457",162,"SULTANGANJ","GEN",46554,"BANARSI PRASAD SHARMA","PSP",9999,2,0.214782832839283
"1465",108,"SUPAUL","GEN",59292,"PARMESHWAR KUMAR","PSP",25404,1,0.428455778182554
"1467",175,"SURAJGARHA","GEN",40795,"GITA PRASAD SINGH","PSP",7207,4,0.176663806839073
"1474",74,"SURSAND","GEN",48530,"SIABHADRA PRASAD","PSP",1837,5,0.037852874510612
"1476",101,"TAJPUR","GEN",40231,"KARPOORI THAKUR","PSP",25924,1,0.644378712932813
"1488",176,"TARAPUR","GEN",36612,"SINGHESHWAR PRASAD SINGH","PSP",1687,3,0.0460777887031574
"1495",275,"TOPCHANCHI","GEN",36043,"IMAMUL HAI KHAN","PSP",3519,3,0.097633382348861
"1512",98,"WARISNAGAR EAST","GEN",51574,"BASISTHA NARAIN SINGH","PSP",22356,1,0.433474231201768
"1517",97,"WARISNAGAR WEST","GEN",39526,"BRAHAMDEO NARAIN SINGH","PSP",13987,2,0.353868339826949
"1522",256,"WARSALIGANJ","GEN",40658,"BRAHMDEO SINGH","PSP",2857,4,0.0702690737370259
