"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"12187",181,"PARBATTA","GEN",134953,91139,24844,18,1,"M","INC(I)",43904,"RAM CHANDRA MISHRA","H",0.675338821663839,0.272594608235772
"12205",182,"CHAUTHAM","GEN",126860,84033,2135,7,1,"M","INC(I)",26043,"GHANSHYAM SINGH","H",0.662407378212202,0.0254066854688039
"12212",183,"KHAGARIA","GEN",119327,80101,20236,6,1,"M","JNP(SC)",47038,"RAM SHARAN YADAV","H",0.671273056391261,0.252631053295215
"12218",184,"ALAULI","SC",107749,59718,9440,5,1,"M","INC(I)",28720,"MISHRI SADA","H",0.554232521879553,0.158076291905288
"12223",185,"MONGHYR","GEN",150497,95888,4707,9,1,"M","JNP(SC)",40788,"RAMDEO SINGH YADAV","H",0.63714226861665,0.0490885199399299
"12232",186,"JAMALPUR","GEN",133256,77017,1769,12,1,"M","JNP(SC)",21874,"UPENDRA PRASAD VERMA","H",0.577962718376658,0.0229689549060597
"12244",187,"SURYAGARHA","GEN",142010,107828,597,14,1,"M","INC(U)",25171,"RAMJI PRASAD MAHTO","H",0.759298640940779,0.00553659531847016
"12258",188,"JAMUI","GEN",136453,93707,4442,7,1,"M","IND",35415,"HARDEO PRASAD","H",0.686734626574718,0.0474030755439828
"12265",189,"SIKANDRA","SC",128229,87392,17131,6,1,"M","IND",40304,"RAMESHWAR PASWAN","H",0.681530698983849,0.196024807762724
"12271",190,"LAKHISARAI","GEN",178777,98006,9516,9,1,"M","INC(I)",34063,"ASHWANI KUMAR SHARMA","H",0.548202509271327,0.0970960961573781
"12280",191,"SHEIKHPURA","GEN",137175,113187,43861,7,1,"M","INC(I)",73537,"RAJO SINGH","H",0.825128485511208,0.387509166247007
"12287",192,"BARBIGHA","SC",121632,84030,54147,6,1,"M","INC(I)",64496,"MAHABIR CHOUDHARY","H",0.690854380426204,0.644377008211353
"12293",193,"ASTHAWAN","GEN",125054,96155,16353,9,1,"M","INC(I)",51363,"AYODHYA PRASAD","H",0.768907831816655,0.17006915917009
"12302",194,"BIHAR","GEN",158313,97707,9840,13,1,"M","CPI",32201,"DEONATH PRASAD","H",0.61717610050975,0.100709263409991
"12315",195,"RAJGIR","SC",130185,79044,7571,8,1,"M","BJP",36142,"SATYADEO NARAYAN ARYA","H",0.60716672427699,0.0957820960477709
"12323",196,"NALANDA","GEN",131565,100321,12503,15,1,"M","IND",45547,"RAM NARESH SINGH","H",0.76252042716528,0.124629937899343
"12338",197,"ISLAMPUR","GEN",138824,108613,1613,6,1,"M","INC(I)",52923,"PANKAJ KUMAR SINHA","H",0.782379127528381,0.0148508926187473
"12344",198,"HILSA","GEN",138549,98992,3911,12,1,"M","BJP",30056,"JAGDISH PRASAD","H",0.714490902135707,0.0395082430903507
"12356",199,"CHANDI","GEN",117550,80595,25227,9,1,"M","INC(I)",51208,"RAMRAJ PRASAD SINGH","H",0.685623139089749,0.313009491903964
"12365",200,"HARNAUT","GEN",117992,78181,5060,11,1,"M","IND",22878,"ARUN KUMAR SINGH","H",0.662595769204692,0.064721607551707
"12376",201,"MOKAMA","GEN",141239,87614,5290,12,1,"M","INC(I)",24494,"SHYAM SUNDER SINGH","H",0.62032441464468,0.0603784783253818
"12388",202,"BARH","GEN",137563,100216,1586,10,1,"M","IND",38472,"VISHWA MOHAN CHOUDHRY","H",0.72850984639765,0.0158258162369282
"12398",203,"BAKHTIARPUR","GEN",133878,114687,39124,3,1,"M","INC(U)",76359,"RAM LAKHAN SINGH YADAV","H",0.856653072200063,0.341137182069459
"12401",204,"FATWAH","SC",134980,65950,4782,18,1,"M","JNP(SC)",14540,"PUNIT ROV","H",0.488590902355905,0.0725094768764215
"12419",205,"MASAURHI","GEN",152746,114692,17680,14,1,"M","JNP(SC)",46334,"GANESH PRASAD SINGH","H",0.75086745315753,0.154151989676699
"12433",206,"PATNA WEST","GEN",208942,88981,1641,20,1,"M","INC(I)",26300,"RANJEET SINHA","H",0.425864594002163,0.0184421393331161
"12453",207,"PATNA CENTRAL","GEN",157857,70367,4281,18,1,"M","BJP",21694,"SHALINDRA NATH SHRIVASTAVA","H",0.445764204311497,0.0608381769863715
"12471",208,"PATNA EAST","GEN",132371,67644,280,18,1,"M","INC(I)",15691,"SARAD KUMAR JAIN","H",0.511018274395449,0.00413931760392644
"12489",209,"DINAPUR","GEN",120038,69001,1970,14,1,"M","INC(I)",21575,"BUDH DEO SINGH","H",0.574826305003416,0.0285503108650599
"12503",210,"MANER","GEN",128989,86740,18809,8,1,"M","IND",36268,"RAM NAGINA SINGH","H",0.672460442363302,0.216843440166013
"12511",211,"PHULWARI","SC",138125,79533,2139,9,1,"M","INC(I)",22176,"SANJEEV PRASAD TONY","H",0.575804524886878,0.0268944966240428
"12520",212,"BIKRAM","GEN",126268,89681,1949,11,1,"M","CPI",31548,"RAM NATH YADAV","H",0.710243292045491,0.0217325854974855
"12531",213,"PALIGANJ","GEN",147797,120564,29302,11,1,"M","INC(U)",68351,"RAM LAKHAN SINGH YADAV","H",0.815740508941318,0.24304104044325
"12542",214,"SANDESH","GEN",133841,60375,4619,20,1,"M","INC(I)",22573,"SIDH NATH RAI","H",0.451094955955201,0.0765051759834369
"12562",215,"BARHARA","GEN",143831,72360,388,12,1,"M","INC(I)",24257,"RAMJEE PRASAD SINGH","H",0.503090432521501,0.00536207849640686
"12574",216,"ARRAH","GEN",144909,68308,23389,15,1,"M","INC(I)",36781,"S.M. ISA","M",0.471385490204197,0.342404989166715
"12589",217,"SHAHPUR","GEN",126871,57103,3784,11,1,"M","INC(I)",15207,"ANAND SHARMA","H",0.450087096341954,0.0662662206889305
"12600",218,"BRAHMPUR","GEN",159006,78428,2774,11,1,"M","INC(I)",24852,"RISHI KESH TIWARI","H",0.493239248833377,0.0353700209108992
"12611",219,"BUXAR","GEN",117377,59217,10929,11,1,"M","INC(I)",24166,"JAG NARAIN TRIVEDI","H",0.504502585685441,0.184558488271949
"12622",220,"RAJPUR","SC",115786,52447,250,7,1,"M","INC(I)",14005,"CHATURI RAM","H",0.452964952584941,0.00476671687608443
"12629",221,"DUMRAON","GEN",138976,72712,6500,9,1,"M","INC(I)",29942,"RAJA RAM ARYA","H",0.523198250057564,0.0893937726922654
"12638",222,"JAGDISHPUR","GEN",164900,75237,4182,14,1,"M","IND",19796,"BIR BAHADUR SINGH","H",0.456258338386901,0.0555843534431197
"12652",223,"PIRO","GEN",140537,79969,7713,16,1,"M","INC(I)",21305,"MUNI SINGH","H",0.56902452734867,0.0964498743263014
"12668",224,"SAHAR","SC",131559,56913,2243,14,1,"M","JNP(SC)",18743,"DINESHWAR PRASAD","H",0.432604382824436,0.0394110308716813
"12682",225,"KARAKAT","GEN",137616,93491,14905,14,1,"M","JNP(SC)",34033,"TULSI SINGH","H",0.679361411463783,0.159427110630970
"12696",226,"BIKRAMGANJ","GEN",139032,85675,13159,14,1,"M","JNP(JP)",27711,"AKHLAQUE AHMAD","M",0.616225041717015,0.153592063028888
"12710",227,"DINARA","GEN",121231,86419,7001,9,1,"M","INC(I)",34708,"LAKSHMAN RAI","H",0.712845724278444,0.081012277392703
"12719",228,"RAMGARH_1","GEN",116710,65127,1755,14,1,"F","INC(I)",15953,"PRABHAVATI SINGH","H",0.558024162453946,0.0269473490257497
"12733",229,"MOHANIA","SC",122316,53400,9571,13,1,"M","INC(I)",22935,"MAHAVIR PASWANI","H",0.43657411949377,0.179232209737828
"12746",230,"BHABHUA","GEN",135130,80245,12334,7,1,"M","INC(I)",33536,"SHYAM NARAYAN PANDEY","H",0.593835565751499,0.153704280640538
"12753",231,"CHAINPUR","GEN",106735,59549,348,14,1,"M","BJP",12111,"LAL MUNI CHOUBEY","H",0.557914461048391,0.00584392685015701
"12767",232,"SASARAM","GEN",139006,75299,3969,11,1,"M","JNP(SC)",29740,"RAM SEWAK SINGH","H",0.541696041897472,0.0527098633447987
"12778",233,"CHENARI","SC",131737,75429,13563,10,1,"M","INC(I)",31294,"DUDNATH PASWAN","H",0.572572625761935,0.179811478343873
"12788",234,"NOKHA","GEN",116705,79048,23802,10,1,"M","JNP(SC)",38709,"JANGI SINGH CHOUDHARY","H",0.677331733858875,0.301108187430422
"12798",235,"DEHRI","GEN",133995,71275,2033,18,1,"M","JNP(SC)",15640,"MOHAMMAD ILIAS HUSSAIN","M",0.531922832941528,0.0285233251490705
"12816",236,"NABINAGAR","GEN",125542,75443,5688,10,1,"M","INC(I)",24784,"RADHUBANSH PD. SINGH","H",0.600938331395071,0.0753946688228199
"12826",237,"DEO","SC",119569,57818,31787,6,1,"M","INC(I)",39537,"DILKESHWAR RAM","H",0.483553429400597,0.549776886090837
"12832",238,"AURANGABAD","GEN",124791,76324,6793,9,1,"M","IND",21149,"RAM NARESH SINGH","H",0.611614619644045,0.0890021487343431
"12841",239,"RAFIGANJ","GEN",116668,72288,21599,9,1,"M","JNP(JP)",39320,"VIJAY KUMAR SINGH","H",0.619604347378887,0.298790947321824
"12850",240,"OBRA","GEN",144459,95755,5404,8,1,"M","BJP",38855,"VIRENDRA PRASAD SINGH","H",0.662852435639178,0.0564356952639549
"12858",241,"GOH","GEN",127923,85095,17694,12,1,"M","CPI",34589,"RAM SARAN YADAV","H",0.665204849792453,0.207932310946589
"12870",242,"ARWAL","GEN",145477,98635,1437,11,1,"M","IND",20744,"KRISHNANDAN PD. SINGH","H",0.678010957058504,0.0145688650073503
"12881",243,"KURTHA","GEN",139579,101417,5761,11,1,"M","JNP(SC)",34953,"SAKDEO PRASAD YADAV","H",0.726592109128164,0.056805072127947
"12892",244,"MAKHDUMPUR","GEN",143085,106001,28348,9,1,"M","INC(I)",57072,"RAMESHREY PRADHAN SINGH","H",0.740825383513296,0.267431439326044
"12901",245,"JAHANABAD","GEN",146224,115506,9583,9,1,"F","INC(U)",44822,"TARA GUPTA","H",0.789925046503994,0.0829653870794591
"12910",246,"GHOSI","GEN",138555,116006,7354,3,1,"M","BJP",60664,"JAGDISH SHARMA","H",0.83725596333586,0.0633932727617537
"12913",247,"BELAGANJ","GEN",126919,96164,2515,20,1,"M","INC(U)",29847,"SHATRUGHNA SHARAN SINGH","H",0.757680095178815,0.0261532382180442
"12933",248,"KONCH","GEN",131930,89520,22731,10,1,"F","INC(I)",42049,"RAJ KUMARI DEVI","H",0.678541650875464,0.25392091152815
"12943",249,"GAYA MUFASSIL","GEN",141036,95602,14536,13,1,"M","INC(I)",52048,"AWADHESH KUMAR SINGH","H",0.677855299356193,0.152047028304847
"12956",250,"GAYA TOWN","GEN",130691,67165,3111,12,1,"M","INC(I)",18530,"JAI KUMAR PALIT","H",0.513922152252259,0.0463187672150674
"12968",251,"IMAMGANJ","SC",107841,44333,19201,5,1,"M","INC(I)",29879,"SHRICHAND SINGH","H",0.411095965356404,0.433108519612929
"12973",252,"GURUA","GEN",117986,78443,3103,10,1,"M","INC(I)",22758,"MD. SHAHJAN","M",0.664850066957097,0.0395573856175822
"12983",253,"BODH GAYA","SC",102244,63019,115,8,1,"M","CPI",21913,"BALIK RAM","H",0.616358906146082,0.00182484647487266
"12991",254,"BARACHATTI","SC",113689,57846,2373,10,1,"M","INC(I)",24792,"G. S. RAMCHANDRA DASS","H",0.508809119615794,0.0410227154859454
"13001",255,"FATEHPUR","SC",124507,63436,13324,10,1,"M","INC(I)",29701,"JITAN RAM MANJHI","H",0.50949745797425,0.21003846396368
"13011",256,"ATRI","GEN",139997,114998,14007,10,1,"M","INC(U)",43898,"SURENDRA PRASAD","H",0.821431887826168,0.121802118297710
"13021",257,"NAWADA","GEN",159537,103382,13899,11,1,"M","CPM",39681,"GANESH SHANKAR VIDYARTHI","H",0.648012686712173,0.134443133234025
"13032",258,"RAJAULI","SC",141226,79100,2173,10,1,"M","JNP(JP)",25648,"BANWARI RAM","H",0.56009516661238,0.0274715549936789
"13042",259,"GOBINDPUR","GEN",144151,91230,24484,13,1,"F","INC(I)",42019,"GAYATRI DEVI","H",0.632878023738996,0.268376630494355
"13055",260,"WARSALIGANJ","GEN",138937,92061,11919,11,1,"M","INC(I)",40428,"BANDI SHANKAR SINGH","H",0.662609672009616,0.129468504578486
"13066",261,"HISUA","GEN",127543,57423,7949,14,1,"M","IND",20979,"ATIYA SINGH","H",0.450224630124742,0.138428852550372
"13080",262,"KODARMA","GEN",112366,58032,14362,8,1,"M","INC(I)",27129,"RAJENDRA NATH DAWAN","H",0.516455155474076,0.247484146677695
"13088",263,"BARHI","GEN",93172,41503,2501,9,1,"M","INC(I)",12298,"NIRANJAN PRASAD SINGH","H",0.445444983471429,0.0602607040454907
"13097",264,"CHATRA","SC",122206,37081,16870,6,1,"M","INC(I)",22973,"MAHESH RAM","H",0.303430273472661,0.45494997438041
"13103",265,"SIMARIA","SC",112632,34119,14460,3,1,"M","INC(I)",23124,"ISHWARI RAM PASWAN","H",0.302924568506286,0.423810779917348
"13106",266,"BARKAGAON","GEN",136506,62022,14820,17,1,"M","CPI",23936,"RAMENDRA KUMAR","H",0.454353654784405,0.238947470252491
"13123",267,"RAMGARH_2","GEN",112495,59275,9886,8,1,"M","JMM",24154,"ARJUN RAM","H",0.526912307213654,0.166781948544918
"13131",268,"MANDU","GEN",136848,53473,990,10,1,"F","JNP(SC)",17411,"RAMNIKA GUPTA","H",0.3907473985736,0.0185140164195014
"13141",269,"HAZARIBAGH","GEN",123544,49184,7386,13,1,"M","INC(I)",16925,"RAGHUNANDAN PRASAD","H",0.398109175678301,0.150170787247885
"13154",270,"BARKATHA","GEN",116255,58823,1389,8,1,"M","CPI",18482,"BHUWANESHWAR PRASAD MEHTA","H",0.505982538385446,0.0236132125189127
"13162",271,"DHANWAR","GEN",114962,54656,3935,13,1,"M","INC(I)",12892,"TILAKDHARI PRASAD SINGH","H",0.475426662723335,0.0719957552693208
"13175",272,"BAGODAR","GEN",119522,48191,9918,12,1,"M","IND",18285,"KHARAGDHARI NARAYAN SINGH","H",0.403197737654992,0.205806063372829
"13187",273,"JAMUA","SC",113687,46629,2008,6,1,"M","INC(I)",18247,"TANESHWAR AZAD","H",0.410152436074485,0.0430633296875335
"13193",274,"GANDEY","GEN",103213,49980,8393,10,1,"M","INC(I)",15958,"SARFARAZ AHMAD","M",0.48424132618953,0.167927170868347
"13203",275,"GIRIDIH","GEN",102997,53082,16798,9,1,"F","INC(I)",28997,"URMILA DEBI","H",0.515374234200996,0.316453788478204
"13212",276,"DUMRI","GEN",106711,46404,5263,5,1,"M","JMM",19355,"SHIBA MAHTO","H",0.43485676265802,0.113416946814930
"13217",277,"GOMIA","GEN",103321,43937,9952,14,1,"M","BJP",21338,"CHHATRU RAM MAHTO","H",0.425247529543849,0.226506133782461
"13231",278,"BERMO","GEN",131597,64122,5985,11,1,"M","BJP",23492,"RAMDAS SINGH","H",0.487260347880271,0.0933377000093572
"13242",279,"BOKARO","GEN",176208,96273,9824,22,1,"M","JNP(SC)",32969,"AKLU RAM MAHTO","H",0.54635998365568,0.102043148130836
"13264",280,"TUNDI","GEN",110936,57285,12161,6,1,"M","JMM",27588,"BINOD BIHARI MAHTO","H",0.516378813009303,0.212289430042769
"13270",281,"BAGHMARA","GEN",125416,64397,20949,8,1,"M","INC(I)",35949,"SHANKAR DAYAL SINGH","H",0.513467181220897,0.325310185257077
"13278",282,"SINDRI","GEN",133736,65893,25705,10,1,"M","IND",37824,"ANAND MAHTO","H",0.492709517257881,0.390102135279923
"13288",283,"NIRSA","GEN",131830,59724,31514,9,1,"M","IND",43257,"KRIPA SHANKAR CHATTERJEE","H",0.453038003489342,0.527660571964369
"13297",284,"DHANBAD","GEN",153940,70114,24061,20,1,"M","INC(I)",41638,"YOGESHWAR PRASAD YOGESH","H",0.455463167467845,0.343169695068032
"13317",285,"JHARIA","GEN",146745,69026,18054,19,1,"M","JNP(JP)",28582,"SURYADEO SINGH","H",0.47038059218372,0.261553617477472
"13336",286,"CHANDANKIYARI","SC",104026,40306,9611,15,1,"M","IND",19059,"HARU RAJIWAR","H",0.387460827100917,0.238450850989927
"13351",287,"BAHARAGORA","GEN",110702,63393,6902,6,1,"M","CPI",24334,"DEVI PADA UPADHYAYA","H",0.572645480659789,0.1088763743631
"13357",288,"GHATSILA","ST",106994,33322,4055,4,1,"M","CPI",14580,"TIKARAM MAJHI","H",0.311438024562125,0.121691375067523
"13361",289,"POTKA","ST",119936,36413,2612,7,1,"M","BJP",12346,"SANATAN SARDAR","H",0.303603588580576,0.0717326229643259
"13368",290,"JUGSALAI","SC",123313,48223,12275,9,1,"M","CPI",22993,"TULSI RAJAK","H",0.391061769643103,0.254546585654148
"13377",291,"JAMSHEDPUR EAST","GEN",122111,54096,115,11,1,"M","BJP",19208,"DINANATH PANDEY","H",0.443006772526636,0.00212585034013605
"13388",292,"JAMSHEDPUR WEST","GEN",108766,49716,58,15,1,"M","INC(I)",19525,"MD. SAMSUDDIN KHAN","M",0.457091370465035,0.00116662643816880
"13403",293,"ICHAGARH","GEN",110071,52777,11367,10,1,"M","IND",22588,"GHANSHYAM MAHATO","H",0.479481425625278,0.21537791083237
"13413",294,"SERAIKELLA","ST",115441,31876,4959,12,1,"M","BJP",13024,"KADE MAJHI","H",0.276123734201887,0.155571589910905
"13425",295,"CHAIBASA","ST",98702,30016,5705,10,1,"M","IND",12449,"MUKTIDANI SAMBRUI","H",0.304107312921724,0.190065298507463
"13435",296,"MAJHGAON","ST",92634,23299,8917,9,1,"M","INC(I)",12089,"DEVENDRA NATH CHAMPIA","H",0.251516721722046,0.382720288424396
"13444",297,"JAGANATHPUR","ST",82059,29183,1537,8,1,"M","IND",9039,"MANGAL SINGH LAMAI","H",0.355634360642952,0.0526676489737176
"13452",298,"MANOHARPUR","ST",92226,25602,862,7,1,"M","BJP",7257,"RATNAKAR NAYAK","H",0.27760067659879,0.0336692445902664
"13459",299,"CHAKRADHARPUR","ST",90646,37371,12761,4,1,"M","JMM",23336,"DEVENDRA MANJHI","H",0.412274121307063,0.341467983195526
"13463",300,"KHARASAWAN","ST",98983,28948,4442,16,1,"M","BJP",8174,"DEBI LAL MATISOY","H",0.292454259822394,0.153447561144121
"13479",301,"TAMAR","ST",109757,39214,4661,7,1,"M","INC(I)",16212,"TIRU MUCHIRAI MUNDA","H",0.357280173474129,0.118860611006273
"13486",302,"TORPA","ST",90063,14674,1983,6,1,"M","INC(I)",6581,"LEYANDAR TIRU","H",0.162930393169226,0.135136976966062
"13492",303,"KHUNTI","ST",92323,21366,4585,6,1,"M","INC(I)",11960,"SAMU PAHAN","H",0.231426621751893,0.214593279041468
"13498",304,"SILLI","GEN",103104,52747,2149,8,1,"M","CPM",20000,"RAJENDRA SINGH","H",0.511590238981999,0.0407416535537566
"13506",305,"KHIJRI","ST",125846,47884,4354,11,1,"M","INC(I)",13203,"UMRAON SADHO KUJUR","H",0.380496797673347,0.0909280761841116
"13517",306,"RANCHI","GEN",126777,56535,5782,15,1,"M","INC(I)",19090,"GYAN RANGAN","H",0.445940509713907,0.102272928274520
"13532",307,"HATIA","GEN",112477,48388,605,19,1,"M","JNP(JP)",10260,"SUBODH KANT SAHAY","H",0.430203508272802,0.0125030999421344
"13551",308,"KANKE","SC",134030,40342,813,7,1,"M","INC(I)",13986,"RAM RATAN RAM","H",0.300992315153324,0.0201526944623469
"13558",309,"MANDAR","ST",130834,49509,18174,9,1,"M","INC(I)",28100,"KARAM CHAND BHAGAT","H",0.378410810645551,0.367084772465612
"13567",310,"SISAI","ST",109293,37536,6348,11,1,"M","INC(I)",13948,"BANDI ORAON","H",0.343443770415306,0.169117647058824
"13578",311,"KOLEBIRA","ST",97787,23141,5733,9,1,"M","INC(I)",10179,"S. K. BAGE","H",0.236646998067228,0.247742102761333
"13587",312,"SIMDEGA","ST",105964,29951,2929,7,1,"M","BJP",12084,"MIRMAL KUMAR DESRA","H",0.282652598995885,0.0977930620012687
"13594",313,"GUMLA","ST",101140,37310,8786,11,1,"M","INC(I)",16984,"BAIRAGI ORAON","H",0.368894601542416,0.235486464754757
"13605",314,"BISHNUPUR","ST",112994,33114,9344,8,1,"M","INC(I)",18717,"DHUKHLA BHAGAT","H",0.293059808485406,0.282176722836263
"13613",315,"LOHARDAGA","ST",104594,36988,18270,4,1,"M","INC(I)",25448,"INDRA NATH BHAGAT","H",0.353634051666444,0.493943981831945
"13617",316,"LATEHAR","SC",91173,25909,1881,5,1,"M","INC(I)",12611,"INDRA NATH BHAHGAT","H",0.284174042753885,0.072600254737736
"13622",317,"MANIKA","ST",81602,28993,1462,12,1,"M","BJP",9873,"YAMUNA SINGH","H",0.355297664272934,0.0504259648880764
"13634",318,"PANKI","GEN",100677,43977,5642,8,1,"M","INC(I)",17558,"SANKTESHWAR SINGH","H",0.43681277749635,0.128294335675467
"13642",319,"DALTONGANJ","GEN",122562,55389,4648,11,1,"M","BJP",22491,"INDER SINGH NAMDHARI","S",0.451926371958682,0.0839155789055589
"13653",320,"GARHWA","GEN",113840,48528,3201,10,1,"M","INC(I)",16122,"YUGAL KISHORE PANDEY","H",0.426282501756852,0.065961918892186
"13663",321,"BHAWANATHPUR","GEN",121789,57488,22233,6,1,"M","INC(I)",35238,"SHANKAR PRATAP DEO","H",0.47202949363243,0.386741580851656
"13669",322,"BISHRAMPUR","GEN",112918,59579,8971,5,1,"M","JNP(JP)",25536,"VINODH SINGH","H",0.527630670043749,0.150573188539586
"13674",323,"CHHATARPUR","SC",96630,35843,14172,5,1,"M","INC(I)",19930,"RADHA KRISHNA KISHORE","H",0.370930352892476,0.395391010797087
"13679",324,"HUSSAINABAD","GEN",106678,51635,17798,9,1,"M","INC(I)",25488,"HARIHAR SINGH","H",0.484026697163426,0.344688680158807
