"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"29149",189,"SIKANDRA","SC",196181,107786,14155,22,1,"M","CPI",45554,"PRAYAG CHOUDHARY","H",0.549421197771446,0.131325032935632
"29171",190,"LAKHISARAI","GEN",194770,106477,998,38,1,"M","JD",28290,"YADUVANSH SINGH","H",0.54668070031319,0.00937291621664773
"29209",191,"SHEIKHPURA","GEN",183137,108976,20427,15,1,"M","INC",45753,"RAJO SINGH","H",0.595051791827976,0.187444942005579
"29224",192,"BARBIGHA","SC",170164,102779,10713,16,1,"M","INC",36095,"MAHAVIR CHAUDHARY","H",0.603999670905714,0.104233355062805
"29240",193,"ASTHAWAN","GEN",174525,109881,8194,36,1,"M","IND",35161,"SATISH KUMAR","H",0.629600343790288,0.0745715819841465
"29276",194,"BIHAR","GEN",235017,136715,4973,42,1,"M","JD",31575,"DEO NATH PRASAD","H",0.581723875294128,0.0363749405697985
"29318",195,"RAJGIR","SC",188041,121779,4833,27,1,"M","BJP",45548,"SATYADEO NARAYAN ARYA","H",0.647619402151658,0.0396866454807479
"29345",196,"NALANDA","GEN",180195,120070,22863,48,1,"M","SAP",47488,"SHRAWON KUMAR","H",0.666333694053664,0.190413925210294
"29393",197,"ISLAMPUR","GEN",191853,127834,10244,28,1,"M","CPI",46796,"KRISHNA BALLABH PRASAD","H",0.666312228633381,0.0801351753054743
"29421",198,"HILSA","GEN",180538,130846,4900,31,1,"M","JD",53911,"VAIJU PRASAD","H",0.724756007045608,0.037448603702062
"29452",199,"CHANDI","GEN",152538,104904,2955,32,1,"M","SAP",39371,"ANIL SINGH","H",0.68772371474649,0.0281686113017616
"29484",200,"HARNAUT","GEN",163304,106360,12242,46,1,"M","SAP",40079,"NITISH KUMAR","H",0.651300641747906,0.115099661526890
"29530",201,"MOKAMA","GEN",194075,106194,6947,35,1,"M","JD",38464,"DILIP KUMAR SINGH","H",0.547180213834858,0.0654180085503889
"29565",202,"BARH","GEN",190375,111842,3816,40,1,"M","JD",30667,"VIJAY KRISHNA","H",0.58748260013132,0.0341195615242932
"29605",203,"BAKHTIARPUR","GEN",185504,106182,13580,38,1,"M","JD",42497,"BRAJNANDAN YADAV","H",0.572397360703812,0.127893616620519
"29643",204,"FATWAH","SC",184533,109561,14527,27,1,"M","JD",36299,"PUNIT RAI","H",0.593720364379271,0.132592802183259
"29670",205,"MASAURHI","GEN",196584,131694,22230,24,1,"M","JD",53512,"GANESH PR. SINGH","H",0.669912098644854,0.168800400929427
"29694",206,"PATNA WEST","GEN",325538,162138,5584,41,1,"M","BJP",64619,"NAVIN KISHORE PRASAD SINHA","H",0.498061670219759,0.0344397981965980
"29735",207,"PATNA CENTRAL","GEN",277918,125048,32099,47,1,"M","BJP",64134,"SUSHIL KUMAR MODI","H",0.449945667427083,0.256693429722986
"29782",208,"PATNA EAST","GEN",218880,118972,6430,41,1,"M","BJP",41228,"NAND KISHORE YADAV","H",0.543548976608187,0.0540463302289614
"29823",209,"DINAPUR","GEN",191915,103860,23860,18,1,"M","JD",49840,"LALOO PRASAD","H",0.541177083604721,0.229732331985365
"29841",210,"MANER","GEN",184613,116728,2678,30,1,"M","JD",36813,"SRIKANT NIRALA","H",0.632284833679102,0.0229422246590364
"29871",211,"PHULWARI","SC",225805,137067,24319,27,1,"M","JD",57035,"SHYAM RAJAK","H",0.607014902238657,0.177424179415906
"29898",212,"BIKRAM","GEN",189568,123335,336,28,1,"M","CPI",41409,"RAMNATH YADAVA","H",0.650610862592843,0.00272428750962825
"29926",213,"PALIGANJ","GEN",211554,129130,17872,21,1,"M","JD",47481,"CHANDRADEO PRASAD VERMA","H",0.610387891507606,0.138403159606598
"29947",214,"SANDESH","GEN",161530,110370,15737,31,1,"M","CPI(ML)(L)",36760,"RAMESHWAR PRASAD","H",0.683278647929177,0.142584035516898
"29978",215,"BARHARA","GEN",182566,105689,10016,42,1,"M","JD",32869,"RAGHWENDRA PRATAP SINGH","H",0.578908449547013,0.0947686135737872
"30020",216,"ARRAH","GEN",185269,111605,4637,40,1,"M","JD",32486,"ABDUL MALIK","M",0.602394356314332,0.0415483177277004
"30060",217,"SHAHPUR","GEN",175760,93160,16695,32,1,"M","JD",37139,"DHARAMPAL SINGH","H",0.530040964952208,0.179207814512666
"30092",218,"BRAHMPUR","GEN",184079,112435,26490,30,1,"M","JD",41248,"AJIT CHOUDHARY","H",0.61079753801357,0.235602792724685
"30122",219,"BUXAR","GEN",156196,104000,22507,28,1,"F","CPM",41757,"MANJU PRAKASH","H",0.665830110886322,0.216413461538462
"30150",220,"RAJPUR","SC",145985,98908,24196,14,1,"M","CPI",38436,"ARJOON RAM","H",0.677521663184574,0.244631374610749
"30164",221,"DUMRAON","GEN",173191,114670,22621,24,1,"M","JD",38754,"BASANT SINGH","H",0.662101379401932,0.197270428185227
"30188",222,"JAGDISHPUR","GEN",172560,104784,10203,38,1,"M","JD",31623,"HARI NARAIN SINGH","H",0.607232267037552,0.0973717361429226
"30226",223,"PIRO","GEN",162830,104499,12704,48,1,"F","JD",36076,"KANTI SINGH","H",0.641767487563717,0.121570541344893
"30274",224,"SAHAR","SC",169734,109013,20549,9,1,"M","CPI(ML)(L)",49927,"PARASNATH","H",0.642257885868477,0.188500454074285
"30283",225,"KARAKAT","GEN",185513,113596,6897,40,1,"M","JD",40753,"TULSI SINGH","H",0.612334445564462,0.0607151660269728
"30323",226,"BIKRAMGANJ","GEN",191460,116717,25092,40,1,"M","JD",43164,"DR. SURYA DEO SINGH","H",0.609615585500888,0.214981536537094
"30363",227,"DINARA","GEN",177867,123384,22934,31,1,"M","JD",56518,"RAM DHANI SINGH","H",0.69368685590919,0.185874991895221
"30394",228,"RAMGARH_1","GEN",164084,115572,18650,18,1,"M","JD",41568,"JAGDA NAND SINGH","H",0.704346554203944,0.161371266396705
"30412",229,"MOHANIA","SC",183015,123273,21977,13,1,"M","BSP",50663,"SURESH PASI","H",0.673567740349152,0.178279104102277
"30425",230,"BHABHUA","GEN",201919,131659,33838,32,1,"M","CPI",51744,"RAM LAL SINGH","H",0.652038688781145,0.257012433635376
"30457",231,"CHAINPUR","GEN",161889,113118,11997,17,1,"M","BSP",31558,"MAHABALI SINGH","H",0.698738024201768,0.106057391396595
"30474",232,"SASARAM","GEN",214371,125875,7594,34,1,"M","BJP",48811,"JAWAHIR PRASAD","H",0.587182967845464,0.0603296921549156
"30508",233,"CHENARI","SC",193522,125034,16798,26,1,"M","JD",47062,"JAWAHAR PASWAN","H",0.646097084569196,0.134347457491562
"30534",234,"NOKHA","GEN",175112,112484,21081,41,1,"M","JD",37602,"ANAND MOHAN SINGH","H",0.642354607337019,0.187413321005654
"30575",235,"DEHRI","GEN",194999,119073,10056,37,1,"M","JD",40864,"MD. ILYAS HUSSAIN","M",0.61063390068667,0.0844523947494394
"30612",236,"NABINAGAR","GEN",182922,105069,12917,30,1,"M","JD",28914,"VIRENDRA KUMAR SINGH","H",0.574392363958409,0.122938259619869
"30642",237,"DEO","SC",167075,99341,18666,18,1,"M","JD",44340,"SURESH PASWAN","H",0.594589256322011,0.187898249463968
"30660",238,"AURANGABAD","GEN",198966,110791,3853,33,1,"M","BJP",25640,"RAMADHAR SINGH","H",0.556833830905783,0.0347771930933018
"30693",239,"RAFIGANJ","GEN",171347,93668,24534,25,1,"M","CPI",40342,"RAM CHANDRA SINGH","H",0.546656784186475,0.261925097151642
"30718",240,"OBRA","GEN",183850,121063,20379,29,1,"M","CPI(ML)(L)",48089,"RAJA RAM SINGH","H",0.658487897742725,0.168333842709994
"30747",241,"GOH","GEN",176352,108823,12496,31,1,"M","CPI",49040,"RAM SHARAN YADAV","H",0.617078343313373,0.114828666734054
"30778",242,"ARWAL","GEN",173990,108051,29534,34,1,"M","JD",50370,"RAVINDRA SINGH","H",0.621018449336169,0.273333888626667
"30812",243,"KURTHA","GEN",173259,125687,33952,29,1,"M","JD",58013,"SAHDEV PRASAD YADAV","H",0.725428404873628,0.270131358056124
"30841",244,"MAKHDUMPUR","GEN",168237,125920,24893,32,1,"M","JD",61143,"BAGI KUMAR VERMA","H",0.748467935115343,0.197689008894536
"30873",245,"JAHANABAD","GEN",176777,133173,22268,42,1,"M","JD",60933,"MUNDRIKA SINGH YADAV","H",0.753338952465536,0.167211071313254
"30915",246,"GHOSI","GEN",172556,132181,33334,18,1,"M","INC",65067,"JAGDISH SHARMA","H",0.766017988363198,0.25218450458084
"30933",247,"BELAGANJ","GEN",177549,108852,28715,27,1,"M","JD",62548,"SURENDRA PRASAD YADAV","H",0.613081459202812,0.263798552162569
"30960",248,"KONCH","GEN",182341,85795,21727,35,1,"M","JD",44703,"SHIV BACHAN YADAV","H",0.470519521117028,0.253243195990442
"30995",249,"GAYA MUFASSIL","GEN",169660,99761,24681,33,1,"M","JD",51458,"VINOD KUMAR YADVINDU","H",0.588005422609926,0.247401289080903
"31028",250,"GAYA TOWN","GEN",202944,93810,7111,47,1,"M","BJP",33705,"PREM KUMAR","H",0.462245742667928,0.075802153288562
"31075",251,"IMAMGANJ","SC",161218,87628,120,18,1,"M","SAP",26670,"RAMSWAROOP PASWAN","H",0.543537322135245,0.00136942529785000
"31093",252,"GURUA","GEN",164813,99928,13560,47,1,"M","IND",31904,"RAMCHANDRA SINGH","H",0.60631139533896,0.135697702345689
"31140",253,"BODH GAYA","SC",154073,99633,11139,26,1,"F","IND",28403,"MALTI DEVI","H",0.646660998357921,0.111800307127157
"31166",254,"BARACHATTI","SC",168383,97291,24999,24,1,"F","JD",38610,"BHAGWATI DEVI","H",0.577795858251724,0.256950797093256
"31190",255,"FATEHPUR","SC",179613,117034,7021,16,1,"M","JD",53093,"RAM NARESH PRASAD","H",0.651589806973883,0.0599911136934566
"31206",256,"ATRI","GEN",178504,134326,55665,34,1,"M","JD",77133,"RAJENDER PRASAD YADAV","H",0.752509747680724,0.414402275062162
"31240",257,"NAWADA","GEN",232287,138143,27357,38,1,"M","IND",47825,"RAJ BALLABH PRASAD","H",0.594708270372427,0.198033921371333
"31278",258,"RAJAULI","SC",200733,121810,7684,15,1,"M","JD",45480,"BABU LAL","H",0.606825982773136,0.0630818487808883
"31293",259,"GOBINDPUR","GEN",184819,105427,24244,28,1,"M","JD",39098,"K.B. PRASAD","H",0.570433775748164,0.229960067155473
"31321",260,"WARSALIGANJ","GEN",191160,114831,12268,30,1,"M","INC",51980,"RAMASHRAY PRASAD SINGH","H",0.600706214689266,0.106835262254966
"31351",261,"HISUA","GEN",170940,98468,12524,17,1,"M","INC",36034,"ADITYA SINGH","H",0.576038376038376,0.127188528252833
"31368",262,"KODARMA","GEN",197708,130089,19975,19,1,"M","JD",53051,"RAMESH PRASAD YADAV","H",0.657985513990329,0.153548724334878
"31387",263,"BARHI","GEN",153229,94829,23643,36,1,"M","INC",38790,"MANOJ KUMAR YADAV","H",0.61887110142336,0.249322464646891
"31423",264,"CHATRA","SC",195965,82558,19455,11,1,"M","JD",40239,"JANARDAN PASWAN","H",0.421289515984997,0.235652510961990
"31434",265,"SIMARIA","SC",178466,81895,2134,12,1,"M","BJP",21405,"UPENDRA NATH DAS","H",0.458882924478612,0.0260577568838146
"31446",266,"BARKAGAON","GEN",234071,140896,17136,37,1,"M","BJP",52316,"LOK NATH MAHTO","H",0.601937019109586,0.121621621621622
"31483",267,"RAMGARH_2","GEN",192620,138106,1644,27,1,"M","BJP",33514,"SHANKAR CHOUDHARY","H",0.716986813415014,0.0119038999029731
"31510",268,"MANDU","GEN",237651,149742,19043,28,1,"M","JMM(M)",39771,"TEKLAL MAHTO","H",0.630092025701554,0.127172069292516
"31538",269,"HAZARIBAGH","GEN",205926,125937,27345,34,1,"M","BJP",57463,"DEO DAYAL","H",0.611564348358148,0.217132375711665
"31572",270,"BARKATHA","GEN",189618,120444,18124,20,1,"M","BJP",37484,"KHAGENDRA PRASAD","H",0.635192861437205,0.150476570024244
"31592",271,"DHANWAR","GEN",189422,122931,15622,22,1,"M","JD",38604,"GURU SAHAY MAHTO","H",0.648979527193251,0.127079418535601
"31614",272,"BAGODAR","GEN",188108,119600,9979,21,1,"M","CPI(ML)(L)",35035,"MAHENDRA PRASAD SINGH","H",0.6358049631063,0.0834364548494983
"31635",273,"JAMUA","SC",183197,112856,17936,11,1,"M","BJP",51357,"SUKAR RABIDAS","H",0.616036288803856,0.158928191677890
"31646",274,"GANDEY","GEN",157921,110971,10758,20,1,"M","BJP",37810,"LAXAMAN SWARNKAR","H",0.702699450991318,0.0969442466950825
"31666",275,"GIRIDIH","GEN",170731,92315,5264,23,1,"M","BJP",23123,"CHANDRA MOHAN PRASAD","H",0.540704382918158,0.057022152412934
"31689",276,"DUMRI","GEN",164555,109964,12986,11,1,"M","JMM(M)",36794,"SHIVA MAHTO","H",0.668250736835708,0.118093194136263
"31700",277,"GOMIA","GEN",176612,120958,4176,22,1,"M","BJP",38397,"CHHATRU RAM MAHTO","H",0.684879849613843,0.0345243803634319
"31722",278,"BERMO","GEN",217175,142557,811,22,1,"M","INC",40361,"RAJENDRA PRASAD SINGH","H",0.65641533325659,0.00568895248917977
"31744",279,"BOKARO","GEN",353142,217972,30315,12,1,"M","JD",99798,"AKLU RAM MAHTO","H",0.617236125977652,0.139077496192171
"31756",280,"TUNDI","GEN",171415,110739,2333,27,1,"M","JMM(M)",28874,"SABA AHMAD","M",0.646028643934311,0.0210675552425072
"31783",281,"BAGHMARA","GEN",196865,127547,1205,25,1,"M","INC",30120,"OM PRAKAS LAL","H",0.64789068651106,0.00944749778513019
"31808",282,"SINDRI","GEN",197623,134451,5268,24,1,"M","MCOR",41927,"ANAND MAHTO","H",0.680340851014305,0.0391815605685343
"31832",283,"NIRSA","GEN",202892,134101,16244,34,1,"M","MCOR",45686,"GURUDAS CHATERJEE","H",0.660947696311338,0.121132579175398
"31866",284,"DHANBAD","GEN",270031,160187,4006,47,1,"M","BJP",36984,"PASUPATINATH SINGH","H",0.593217075076565,0.0250082715825879
"31913",285,"JHARIA","GEN",231011,140602,3847,45,1,"F","JD",45271,"ABO DEVI","H",0.608637683919813,0.0273609194748297
"31958",286,"CHANDANKIYARI","SC",157770,97957,174,9,1,"M","IND",29941,"GAUR HARIJAN","H",0.62088483235089,0.00177628959645559
"31967",287,"BAHARAGORA","GEN",156833,120687,4118,17,1,"M","CPI",29896,"DEVIPADA UPADHAYAY","H",0.769525546281714,0.0341213220976576
"31984",288,"GHATSILA","ST",167602,121317,15730,16,1,"M","INC",41062,"PRADEEP KUMAR BALMUCHU","H",0.723839810980776,0.129660311415548
"32000",289,"POTKA","ST",185313,121503,4744,26,1,"M","JMM",28699,"HARI RAM SARDAR","H",0.655663660941218,0.0390443034328370
"32026",290,"JUGSALAI","SC",198632,134964,16486,22,1,"M","JMM",38816,"DULAL BHUIYAN","H",0.679467558097386,0.12215109214309
"32048",291,"JAMSHEDPUR EAST","GEN",195310,123560,1101,47,1,"M","BJP",26880,"RAGHUWAR DAS","H",0.632635297731811,0.00891065069601813
"32095",292,"JAMSHEDPUR WEST","GEN",207373,129732,3997,47,1,"M","BJP",40960,"MRIGENDRA PRATAP SINGH","H",0.625597353560975,0.0308096691641230
"32142",293,"ICHAGARH","GEN",160944,112633,16305,20,1,"M","IND",35746,"ARVIND KUMAR SINGH","H",0.699827269112238,0.144762192252715
"32162",294,"SERAIKELLA","ST",186429,120084,15680,14,1,"M","JMM",36926,"CHAMPAI SOREN","H",0.644127254879874,0.130575263981879
"32176",295,"CHAIBASA","ST",134469,84705,1418,21,1,"M","BJP",16299,"JAWAHARLAL BANRA","H",0.629922138187984,0.0167404521574878
"32197",296,"MAJHGAON","ST",124795,61998,761,17,1,"M","JD",13150,"GOBARDHAN NAYAK","H",0.496798749949918,0.0122745895028872
"32214",297,"JAGANATHPUR","ST",120429,67756,7004,14,1,"M","JPP",20736,"MANGAL SINGH BOBONGA","H",0.562621959826952,0.103370919180589
"32228",298,"MANOHARPUR","ST",127989,74423,5691,18,1,"F","JPP",20219,"JOBA MAJHI","H",0.581479658408144,0.0764682960912621
"32246",299,"CHAKRADHARPUR","ST",126928,86029,1746,20,1,"M","BJP",17479,"LAXMAN GILUWA","H",0.677777952855162,0.020295481756152
"32266",300,"KHARASAWAN","ST",134775,83323,5166,13,1,"M","JMM",27164,"ARJUN MUNDA","H",0.618237803746986,0.0619996879613072
"32279",301,"TAMAR","ST",150653,94592,5594,17,1,"M","INC",23451,"KALI CHARAN MUNDA","H",0.627879962562976,0.0591381935047361
"32296",302,"TORPA","ST",118816,76092,7842,14,1,"M","JKP",22156,"N.E. HORO","H",0.640418798814974,0.103059454344741
"32310",303,"KHUNTI","ST",127354,77394,11718,24,1,"F","INC",24474,"SUSHILA KERKETTA","H",0.607707649543791,0.151407085820606
"32334",304,"SILLI","GEN",143017,101103,16726,23,1,"M","INC",41073,"KESHAVMAHTO KAMLESH","H",0.706929945391107,0.165435249201310
"32357",305,"KHIJRI","ST",185245,120183,93,21,1,"M","BJP",33806,"DUTI PAHAN","H",0.648778644497827,0.000773819924614962
"32378",306,"RANCHI","GEN",200610,121604,20143,35,1,"M","BJP",52617,"YASWANT SINHA","H",0.606171177907383,0.165644222229532
"32413",307,"HATIA","GEN",207904,125944,13176,48,1,"M","BJP",40641,"RAMJI LAL SHARDA","H",0.605779590580268,0.104617925427174
"32461",308,"KANKE","SC",208216,122606,12004,23,1,"M","BJP",41387,"RAM CHANDRA BAITHA","H",0.588840434932954,0.09790711710683
"32484",309,"MANDAR","ST",195296,117668,9262,23,1,"M","JMM",37066,"VISHWANATH BHAGAT","H",0.60251106013436,0.0787129890879423
"32507",310,"SISAI","ST",157637,91512,12228,14,1,"M","INC",32616,"BANDI ORAON","H",0.580523608036184,0.133621820089169
"32521",311,"KOLEBIRA","ST",134318,94143,11695,13,1,"M","JMM",28829,"BASANT KUMAR LONGA","H",0.700896380231987,0.124225911645051
"32534",312,"SIMDEGA","ST",150057,95923,8081,13,1,"M","JMM",31304,"NEIL TIRKEY","H",0.639243754040131,0.0842446545666837
"32547",313,"GUMLA","ST",145189,94936,15089,15,1,"M","JMM",37301,"BERNARD MINJ","H",0.653878737369911,0.158938653408612
"32562",314,"BISHNUPUR","ST",157958,88644,15141,11,1,"M","INC",30786,"BHUKHLA BHAGAT","H",0.561187151014827,0.170806822796805
"32573",315,"LOHARDAGA","ST",145610,94761,2558,16,1,"M","BJP",28084,"SADHNU BHAGAT","H",0.650786347091546,0.0269942275830774
"32589",316,"LATEHAR","SC",146950,56448,1042,20,1,"M","JD",12300,"BALJIT RAM","H",0.384130656685948,0.0184594671201814
"32609",317,"MANIKA","ST",128790,71216,947,19,1,"M","JD",16757,"RAM CHANDRA SINGH (MONGRA)","H",0.552962186505163,0.0132975735789710
"32628",318,"PANKI","GEN",153875,91592,10406,39,1,"M","IND",27856,"SANKTESHWAR SINGH","H",0.595236393176279,0.113612542580138
"32667",319,"DALTONGANJ","GEN",197928,112521,20676,31,1,"M","JD",41372,"INDER SINGH NAMDHARI","S",0.56849460409846,0.183752366224971
"32698",320,"GARHWA","GEN",184455,109093,8470,39,1,"M","JD",28454,"GIRINATH SINGH","H",0.591434225149766,0.0776401785632442
"32737",321,"BHAWANATHPUR","GEN",195950,125837,10041,44,1,"M","JD",27378,"GIRIWAR PANDEY","H",0.642189334013779,0.079793701375589
"32781",322,"BISHRAMPUR","GEN",175204,98782,8475,33,1,"M","JD",25778,"RAMCHANDER CHANDERVANSHI","H",0.563811328508482,0.08579498289162
"32814",323,"CHHATARPUR","SC",149652,76570,5476,15,1,"M","INC",27581,"RADHA KRISHNA KISHORE","H",0.511653703258226,0.0715162596317095
"32829",324,"HUSSAINABAD","GEN",159727,88582,13802,23,1,"M","JD",28551,"AWADESH KR. SINGH","H",0.554583758538005,0.155810435528663
