"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"44735",184,"PATNA SAHIB","GEN",292875,134301,65337,15,1,"M","BJP",91419,"NAND KISHORE YADAV","H",0.458560819462228,0.48649674983805
"44750",185,"FATWAH","GEN",197952,111774,9656,16,1,"M","RJD",50218,"DR. RAMANAND YADAV","H",0.56465203685742,0.086388605579115
"44766",186,"DINAPUR","GEN",255418,125059,17919,13,1,"F","BJP",59425,"ASHA DEVI","H",0.48962485024548,0.143284369777465
"44779",187,"MANER","GEN",237337,132348,9601,16,1,"M","RJD",57818,"BHAI VIRENDRA","H",0.557637452230373,0.0725435971831837
"44795",188,"PHULWARI","SC",247420,135457,21180,14,1,"M","JD(U)",67390,"SHYAM RAJAK","H",0.547477972678037,0.156359582745816
"44809",189,"MASAURHI","SC",273547,142650,5032,14,1,"M","JD(U)",56977,"ARUN MANJHI","H",0.521482597140528,0.0352751489660007
"44823",190,"PALIGANJ","GEN",231822,115900,10242,14,1,"F","BJP",43692,"DR. USHA VIDYARTHI","H",0.49995254980114,0.0883692838654012
"44837",191,"BIKRAM","GEN",248949,131773,2352,16,1,"M","BJP",38965,"ANIL KUMAR","H",0.529317249717814,0.0178488764769718
"44853",192,"SANDESH","GEN",213826,112877,6822,19,1,"M","BJP",29988,"SANJAY SINGH (TIGER)","H",0.527891837288262,0.0604374673316973
"44872",193,"BARHARA","GEN",232971,111190,1083,14,1,"M","RJD",46102,"RAGHWENDRA PRATAP SINGH","H",0.477269703096094,0.00974008453997662
"44886",194,"ARRAH","GEN",229649,113450,18940,20,1,"M","BJP",56504,"AMRENDRA PRATAP SINGH","H",0.494014779075894,0.166945791097400
"44906",195,"AGIAON","SC",200627,92375,5249,13,1,"M","BJP",29257,"SHIVESH KUMAR","H",0.460431547099842,0.0568227334235453
"44919",196,"TARARI","GEN",228190,127786,14320,9,1,"M","JD(U)",48413,"NARENDRA KUMAR PANDEY ALIAS SUNIL PANDEY","H",0.559998247074806,0.112062354248509
"44928",197,"JAGDISHPUR","GEN",239532,130261,10186,11,1,"M","RJD",55560,"DINESH KUMAR SINGH","H",0.543814605146703,0.0781968509377327
"44939",198,"SHAHPUR","GEN",239032,111196,8211,8,1,"F","BJP",44795,"MUNNI DEVI","H",0.465192944877673,0.0738425842656211
"44947",199,"BARHAMPUR","GEN",263489,125987,20342,25,1,"F","BJP",46196,"DILMARNI DEVI","H",0.478148992937087,0.161461103129688
"44972",200,"BUXAR","GEN",220693,128102,20183,25,1,"F","BJP",48062,"PROF. SUKHADA PANDE","H",0.580453390003308,0.157554136547439
"44997",201,"DUMRAON","GEN",241608,124617,19846,14,1,"M","JD(U)",42538,"DR. DAUD ALI","M",0.515781762193305,0.159255960262244
"45011",202,"RAJPUR","SC",254505,137856,15239,14,1,"M","JD(U)",54802,"SANTOSH KUMAR NIRALA","H",0.541663228620263,0.110542885329619
"45025",203,"RAMGARH","GEN",204116,123219,2978,17,1,"M","RJD",30787,"AMBIKA SINGH","H",0.603671441729213,0.0241683506602066
"45042",204,"MOHANIA","SC",199960,111810,2525,10,1,"M","JD(U)",38918,"CHHEDI PASWAN","H",0.559161832366473,0.0225829532242197
"45052",205,"BHABHUA","GEN",206799,119106,447,22,1,"M","LJP",31246,"DR. PRAMOD KUMAR SINGH","H",0.575950560689365,0.00375295954863735
"45074",206,"CHAINPUR","GEN",235304,142033,13580,22,1,"M","BJP",46510,"BRIJ KISHOR VIND","H",0.603614898174277,0.095611583223617
"45096",207,"CHENARI","SC",237704,126820,2901,10,1,"M","JD(U)",44586,"SHYAM BIHARI RAM","H",0.53352068118332,0.0228749408610629
"45106",208,"SASARAM","GEN",275379,144526,5411,31,1,"M","BJP",50856,"JAWAHAR PRASAD","H",0.524825785553728,0.0374396302395417
"45137",209,"KARGAHAR","GEN",258763,149753,13197,18,1,"M","JD(U)",54190,"RAM DHANI SINGH","H",0.578726479442579,0.0881251126855555
"45155",210,"DINARA","GEN",237760,120273,16610,17,1,"M","JD(U)",47176,"JAY KUMAR SINGH","H",0.505858849259758,0.138102483516666
"45172",211,"NOKHA","GEN",230538,116708,11723,22,1,"M","BJP",39020,"RAMESHWAR PRASAD","H",0.50624192107158,0.100447270110018
"45194",212,"DEHRI","GEN",231865,123685,9815,16,1,"F","IND",43634,"JYOTI RASHMI","H",0.533435404222285,0.0793548126288556
"45210",213,"KARAKAT","GEN",261872,127790,11415,14,1,"M","JD(U)",49751,"RAJESHWAR RAJ","H",0.487986497220016,0.089326238359809
"45224",214,"ARWAL","GEN",201479,94911,4202,21,1,"M","BJP",23984,"CHITRANJAN KUMAR","H",0.471071426798823,0.0442730558101801
"45245",215,"KURTHA","GEN",191152,91985,9493,14,1,"M","JD(U)",37633,"SATYADEV SINGH","H",0.481213903071901,0.103201608957982
"45259",216,"JAHANABAD","GEN",222148,110616,8567,19,1,"M","JD(U)",35508,"ABHIRAM SHARMA","H",0.497938311396006,0.0774481087726911
"45278",217,"GHOSI","GEN",206748,104126,14276,10,1,"M","JD(U)",40364,"RAHUL KUMAR","H",0.503637278232438,0.137103125060023
"45288",218,"MAKHDUMPUR","SC",183352,90186,5085,12,1,"M","JD(U)",38463,"JITAN RAM MANJHI","H",0.491873554692613,0.0563834741534163
"45300",219,"GOH","GEN",228189,120065,694,14,1,"M","JD(U)",47378,"DR. RANVIJAY KUMAR","H",0.526164714337676,0.00578020239037188
"45314",220,"OBRA","GEN",232406,130262,802,11,1,"M","IND",36816,"SOMPRAKASH SINGH","H",0.560493274700309,0.00615682240407794
"45325",221,"NABINAGAR","GEN",205361,101815,11834,15,1,"M","JD(U)",36860,"VIRENDRA KUMAR SINGH","H",0.495785470464207,0.116230417914846
"45340",222,"KUTUMBA","SC",195497,93460,13910,10,1,"M","JD(U)",42559,"LALAN RAM","H",0.478063601999008,0.148833725658036
"45350",223,"AURANGABAD","GEN",226141,111326,6242,16,1,"M","BJP",41176,"RAMADHAR SINGH","H",0.492285786301467,0.0560695614681207
"45366",224,"RAFIGANJ","GEN",246531,117986,23685,15,1,"M","JD(U)",58501,"ASHOK KUMAR SINGH","H",0.478584843285429,0.200744156086315
"45381",225,"GURUA","GEN",221346,120672,11436,15,1,"M","BJP",46767,"SURENDRA PRASAD SINHA","H",0.545173619582012,0.094769291964996
"45396",226,"SHERGHATI","GEN",200430,107698,6503,19,1,"M","JD(U)",25447,"VINOD PRASAD YADAV","H",0.537334730329791,0.0603818083901280
"45415",227,"IMAMGANJ","SC",229249,109088,1211,10,1,"M","JD(U)",44126,"UDAY NARAIN CHOUDHARY","H",0.475849403923245,0.0111011293634497
"45425",228,"BARACHATTI","SC",224439,114697,23746,13,1,"F","JD(U)",57550,"JYOTI DEVI","H",0.511038634105481,0.207032441999355
"45438",229,"BODH GAYA","SC",238026,122013,11213,10,1,"M","BJP",54160,"SHYAM DEO PASWAN","H",0.512603665145824,0.0919000434379943
"45448",230,"GAYA TOWN","GEN",214892,103153,28417,21,1,"M","BJP",55618,"PREM KUMAR","H",0.480022522941757,0.275483989801557
"45469",231,"TIKARI","GEN",244914,131911,18541,11,1,"M","JD(U)",67706,"DR. ANIL KUMAR","H",0.538601304947859,0.140556890630804
"45480",232,"BELAGANJ","GEN",219661,121803,4638,10,1,"M","RJD",53079,"SURENDRA PRASAD YADAV","H",0.554504440933985,0.038077879855176
"45490",233,"ATRI","GEN",251793,117023,20610,15,1,"M","JD(U)",55633,"KRISHNA NANDAN YADAV","H",0.464758750243255,0.176119224425968
"45505",234,"WAZIRGANJ","GEN",229540,122073,17766,18,1,"M","BJP",38893,"VIRENDRA SINGH","H",0.531815805524092,0.145535867882333
"45523",235,"RAJAULI","SC",235696,108439,14090,12,1,"M","BJP",51020,"KANHAIYA KUMAR","H",0.460079933473627,0.129934802054611
"45535",236,"HISUA","GEN",271062,124432,3978,13,1,"M","BJP",43110,"ANIL SINGH","H",0.459053648242837,0.031969268355407
"45548",237,"NAWADA","GEN",263212,119019,6337,16,1,"F","JD(U)",46568,"PURNIMA YADAV","H",0.452179231949911,0.0532435997613826
"45564",238,"GOBINDPUR","GEN",229223,100078,20887,14,1,"M","JD(U)",45589,"KAUSHAL YADAV","H",0.436596676598771,0.208707208377466
"45578",239,"WARSALIGANJ","GEN",263737,120861,5428,13,1,"M","JD(U)",42381,"PRADIP KUMAR","H",0.458263345681493,0.0449110962179694
"45591",240,"SIKANDRA","SC",227815,103824,12361,12,1,"M","JD(U)",39829,"RAMESHWAR PASWAN","H",0.455738208634199,0.119057250732008
"45603",241,"JAMUI","GEN",227636,121784,24467,11,1,"M","JD(U)",60130,"AJAY PRATAP","H",0.534994464847388,0.200904880772515
"45614",242,"JHAJHA","GEN",240437,124114,10204,18,1,"M","JD(U)",48080,"DAMODAR RAWAT","H",0.516201749314789,0.0822147380633933
"45632",243,"CHAKAI","GEN",228938,108266,188,12,1,"M","JMM",21809,"SUMIT KUMAR SINGH","H",0.472905328080092,0.00173646389448211
