"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"6771",188,"BARIARPUR","GEN",114699,67146,5668,4,1,"M","SOP",33106,"RAM JIVAN SINGH","H",0.58541050924594,0.0844130700265094
"6775",189,"BARAUNI","GEN",121382,72807,8539,7,1,"M","CPI",34517,"CHANDRASHEKHAR SINGH","H",0.599817106325485,0.117282678863296
"6782",190,"BACHHWARA","GEN",114770,71007,22768,6,1,"M","INC",39701,"RAMDEO RAI","H",0.618689553019082,0.32064444350557
"6788",191,"MOKAMA","GEN",113167,70287,28397,10,1,"M","INC",40459,"KRISHNA SHAHI","H",0.621090954076718,0.404014967205884
"6798",192,"BARH","GEN",123059,70080,7833,8,1,"M","INC",31909,"THAKUR DWARIKANATH SINGH","H",0.56948293095182,0.111772260273973
"6806",193,"BAKHTIARPUR","GEN",121031,92382,900,9,1,"M","SOP",30432,"BHOLA PRASAD SINGH","H",0.763292049144434,0.00974215756316165
"6815",194,"FATWAH","SC",114346,53295,17433,6,1,"M","BJS",29549,"KAMESHWAR PASWAN","H",0.466085389956798,0.327103855896426
"6821",195,"BIHAR","GEN",123476,72338,3955,11,1,"M","BJS",31168,"BIRENDRA PRASAD","H",0.585846642262464,0.0546738920069673
"6832",196,"ASTHAWAN","GEN",121501,65283,1695,13,1,"M","NCO",18285,"AYODHYA PRASAD","H",0.537304219718356,0.0259638803363816
"6845",197,"EKANGAR SARAI","GEN",114006,74426,12897,6,1,"M","BJS",38818,"RAMSWARUP PRASAD","H",0.652825289897023,0.173286217182168
"6851",198,"RAJGIR","SC",123672,70774,4884,7,1,"M","CPI",29423,"CHANDRA DEV PRASAD HIMANSHU","H",0.572271815770748,0.0690083929126515
"6858",199,"ISLAMPUR","GEN",124307,86666,1536,7,1,"M","IND",33644,"RAM SHARAN PRASAD SINGH","H",0.697193239318783,0.0177232132554866
"6865",200,"CHANDI","GEN",107665,60307,4156,7,1,"M","INC",20040,"RAM RAJ PRASAD SINGH","H",0.560135605814332,0.0689140564113619
"6872",201,"HILSA","GEN",131950,83998,268,8,1,"M","INC",37106,"NAWAL KISHORE SINGH","H",0.636589617279272,0.00319055215600371
"6880",202,"MASAURHI","GEN",125497,73048,1588,9,1,"M","CPI",28200,"BHUBANESHWAR SHARMA","H",0.582069690908946,0.0217391304347826
"6889",203,"PUNPUN","SC",113754,55635,4512,10,1,"M","NCO",25021,"MAHABIR PASWAN","H",0.489081702621446,0.0811000269614451
"6899",204,"PATNA SOUTH","GEN",132942,96145,56111,4,1,"M","INC",73005,"RAM LAKHAN SINGH YADAV","H",0.723210121707211,0.583608091944459
"6903",205,"PATNA EAST","GEN",103421,52243,407,12,1,"M","INC",16443,"JAMIL AHMAD","M",0.505148857582116,0.00779051738988955
"6915",206,"PATNA WEST","GEN",131732,66402,3375,10,1,"M","CPI",29537,"SUNIL MUKHERJEE","H",0.504068867093797,0.0508267823258336
"6925",207,"DINAPUR","GEN",104489,57688,7307,7,1,"M","INC",23150,"BUDHADEO SINGH","H",0.552096392921743,0.126664124254611
"6932",208,"MANER","GEN",105017,70962,15455,4,1,"M","NCO",39429,"RAM NAGINA SINGH","H",0.675719169277355,0.217792621403004
"6936",209,"BIKRAM","GEN",96790,59599,2516,9,1,"M","NCO",21229,"KHADERAN SINGH","H",0.615755759892551,0.0422154734139835
"6945",210,"PALIGANJ","GEN",122469,84342,15046,9,1,"M","NCO",43154,"KANHAI SINGH","H",0.688680400754477,0.178392734343506
"6954",211,"SANDESH","GEN",108266,62702,18353,6,1,"M","BJS",31641,"RAMJEE PRASAD SINGH","H",0.579147654850091,0.292701987177443
"6960",212,"ARRAH","GEN",107588,54520,453,13,1,"F","INC",17644,"SUMITRA DEVI","H",0.506747964457003,0.00830887747615554
"6973",213,"BARHARA","GEN",113308,51740,8727,8,1,"M","NCO",19473,"RAM VILAS SINGH","H",0.456631482331345,0.168670274449169
"6981",214,"SHAHPUR","GEN",110855,44150,8779,4,1,"M","INC",22868,"SURAJ NATH CHAUBEY","H",0.398268007757882,0.198844847112118
"6985",215,"BRAHMPUR","GEN",114936,57484,3112,11,1,"M","INC",22037,"RISHIKESH TIWARI","H",0.500139207907009,0.0541368032843922
"6996",216,"DUMRAON","GEN",108529,60621,423,6,1,"M","NCO",25238,"HARIHAR PRASAD SINGH","H",0.558569598909047,0.00697777997723561
"7002",217,"NAWANAGAR","SC",101663,36753,16221,3,1,"M","CPI",23027,"LAL BIHARI PRASAD","H",0.361517956385312,0.441351726389682
"7005",218,"BUXAR","GEN",106000,53607,10175,6,1,"M","INC",28424,"JAG NARAIN TRIVEDI","H",0.50572641509434,0.18980730128528
"7011",219,"RAMGARH_1","GEN",111939,62729,15606,5,1,"M","SOP",35966,"SACHIDANAND SINGH","H",0.560385567139245,0.248784453761418
"7016",220,"MOHANIA","SC",107812,57200,7919,7,1,"M","INC",29541,"SURESH KUMAR","H",0.530553185174192,0.138444055944056
"7023",221,"CHAINPUR","GEN",111993,53930,9169,10,1,"M","BJS",19642,"LALMUNI CHAUBEY","H",0.481547953889975,0.170016688299648
"7033",222,"BHABHUA","GEN",103168,57938,6482,6,1,"M","INC",20992,"SHYAM NARAYAN PANDEY","H",0.561588864764268,0.111878214643239
"7039",223,"CHENARI","SC",109245,42586,3920,10,1,"M","HSD",17857,"RAM BACHAN PASWAN","H",0.389821044441393,0.0920490301977176
"7049",224,"SASARAM","GEN",110166,61733,2173,9,1,"M","HSD",19573,"RAM SEWAK SINGH","H",0.560363451518617,0.0351999740819335
"7058",225,"DEHRI","GEN",118475,65601,21395,3,1,"M","INC",35679,"ABDUL QUAYOM ANSARI","M",0.553711753534501,0.326138321062179
"7061",226,"KARAKAT","GEN",108474,57936,4786,6,1,"F","INC",24500,"MANORAMA PANDEY","H",0.534100337408043,0.0826083954708644
"7067",227,"NOKHA","GEN",107350,64737,1858,5,1,"M","NCO",29801,"JAGDISH OJHA","H",0.603046110852352,0.0287007430063179
"7072",228,"DINARA","GEN",105732,61768,8290,6,1,"M","NCO",30781,"RAM NARAIN SAH","H",0.584193999924337,0.134211889651600
"7078",229,"BIKRAMGANJ","GEN",117202,57016,4374,9,1,"M","CPI",16200,"RAM NARAIN SAH","H",0.486476339994198,0.0767153079837239
"7087",230,"JAGDISHPUR","GEN",113893,58480,3247,6,1,"M","INC",23909,"SHIV PUJAN VARMA","H",0.513464392017069,0.0555232558139535
"7093",231,"PIRO","GEN",113510,57309,4473,9,1,"M","INC",18362,"JAI NARAYAN","H",0.50488062725751,0.0780505679736167
"7102",232,"SAHAR","SC",112611,33631,6093,6,1,"M","IND",13623,"RAJDEO RAM","H",0.298647556633011,0.181172132853617
"7108",233,"ARWAL","GEN",111836,70376,2881,6,1,"M","IND",19995,"RANG BAHADUR SINGH","H",0.629278586501663,0.0409372513356826
"7114",234,"KURTHA","GEN",124123,87357,7601,9,1,"M","INC",35066,"RAMASHRAYA PRASAD SINGH","H",0.70379381742304,0.0870107718900603
"7123",235,"MAKHDUMPUR","SC",115209,47009,3425,5,1,"M","INC",20971,"RAM SWARUP RAM","H",0.408032358583097,0.0728583888191623
"7128",236,"JAHANABAD","GEN",112420,64517,1248,6,1,"M","NCO",22785,"HARILAL PRASAD SINHA","H",0.573892545810354,0.0193437388595254
"7134",237,"GHOSI","GEN",109591,73547,18946,5,1,"M","CPI",41904,"RAMASHRAYA PRASAD SINGH","H",0.671104379009225,0.257603981127714
"7139",238,"BELAGANJ","GEN",115822,69645,22987,10,1,"M","NCO",38193,"JITENDRA PRASAD SINGH","H",0.601310631831604,0.330059587910116
"7149",239,"GOH","GEN",121370,69179,19625,8,1,"M","NCO",32008,"THAKUR MUNESHWAR NATH SINGH","H",0.569984345390129,0.283684355078853
"7157",240,"DAUDNAGAR","GEN",116017,66284,9486,7,1,"M","SOP",23935,"RAMBILAS SINGH","H",0.571330063697562,0.143111459779132
"7164",241,"OBRA","GEN",107878,57577,19264,6,1,"M","INC",30216,"NARAYAN SINGH","H",0.533723280001483,0.334578043315907
"7170",242,"NABINAGAR","GEN",118403,55997,12222,5,1,"M","NCO",30507,"YUGAL SINGH","H",0.472935651968278,0.218261692590674
"7175",243,"AURANGABAD","GEN",119114,49249,4075,10,1,"M","NCO",14959,"BRIJMOHAN SINGH","H",0.413461054116225,0.082742796808057
"7185",244,"RAFIGANJ","SC",113973,37764,10087,5,1,"M","INC",18384,"FAGUNI RAM","H",0.331341633544787,0.267106238745896
"7190",245,"IMAMGANJ","SC",108257,31296,4022,6,1,"M","INC",15527,"AWADHESHWAR RAM","H",0.289089851002707,0.128514826175869
"7196",246,"SHERGHATI","GEN",106260,64580,20729,5,1,"M","INC",38788,"JAI RAM GIRI","H",0.607754564276303,0.320981728089192
"7201",247,"BARACHATTI","SC",95833,28581,3545,4,1,"M","INC",12011,"MOHAN RAM","H",0.298237559087162,0.124033448794654
"7205",248,"BODH GAYA","SC",100340,35166,6504,5,1,"M","CPI",15685,"BALIK RAM","H",0.350468407414790,0.184951373485753
"7210",249,"KONCH","GEN",101842,53567,2087,5,1,"M","SOP",15220,"NAND KUMAR SINGH","H",0.52598142220302,0.03896055407247
"7215",250,"GAYA","GEN",98618,49019,12054,11,1,"M","INC",25842,"YUGAL KISHORE PRASAD","H",0.497059360360178,0.245904649217650
"7226",251,"GAYA MUFASSIL","GEN",109971,65225,12732,5,1,"M","NCO",34582,"SURAJDEO SINGH","H",0.59311091105837,0.195201226523572
"7231",252,"ATRI","GEN",121779,80394,11183,7,1,"M","NCO",33394,"MAHESHWARI PRASAD SINGH","H",0.660163082304831,0.139102420578650
"7238",253,"HISUA","GEN",107199,61626,2044,5,1,"M","INC",21782,"SHATRUGHAN SHARAN SINGH","H",0.574874765622814,0.0331678187777886
"7243",254,"NAWADA","GEN",125568,80772,3876,4,1,"F","INC",33123,"GAYATRI DEVI","H",0.643253058103975,0.0479869261625316
"7247",255,"RAJAULI","SC",115745,49274,9312,5,1,"M","INC",24842,"BANBARI RAM","H",0.425711693809668,0.188984048382514
"7252",256,"WARSALIGANJ","GEN",119233,74012,5069,4,1,"M","NCO",34509,"SHYAM SUNDAR PRASAD SINGH","H",0.620734192715104,0.0684888936929147
"7256",257,"GOBINDPUR","GEN",121024,67203,6375,6,1,"M","INC",25303,"AMRIT PRASAD","H",0.555286554732946,0.0948618365251551
"7262",258,"KODARMA","GEN",98803,49445,9833,4,1,"M","INC",23167,"RAJENDRA NATH DAWN","H",0.500440270032286,0.19886742845586
"7266",259,"DHANWAR","GEN",105547,34590,855,8,1,"M","INC",10290,"PUNIT RAI","H",0.327721299515855,0.0247181266261925
"7274",260,"GAWAN","SC",91568,24753,4662,5,1,"M","INC",12842,"TANESHWAR AZAD","H",0.270323693866853,0.188340807174888
"7279",261,"JAMUA","GEN",105692,36327,3472,5,1,"M","BJS",15419,"RITLAL PRASAD VERMA","H",0.343706240775082,0.0955762931153137
"7284",262,"GIRIDIH","GEN",95683,42627,6894,6,1,"M","CPI",19734,"CHATURANAN MISHRA","H",0.445502335838132,0.161728481948061
"7290",263,"DUMRI","GEN",86558,28251,14118,5,1,"M","INC",19182,"MURLI BHAGAT","H",0.326382310127314,0.499734522671764
"7295",264,"BERMO","GEN",106854,51720,1628,7,1,"M","INC",19937,"BINDESHWARI DUBEY","H",0.484024931214554,0.031477184841454
"7302",265,"BAGODAR","GEN",95152,25228,6020,4,1,"M","BJS",13581,"KUNWAR BASANT NARAIN SINGH","H",0.265133680847486,0.238623751387347
"7306",266,"BARHI","GEN",99372,31864,2398,4,1,"M","INC",14293,"RAMESHWAR PRASAD MAHATA","H",0.32065370526909,0.0752573437107708
"7310",267,"HAZARIBAGH","GEN",103760,34778,4433,10,1,"M","BJS",12406,"RAGHUNANDAN PRASAD","H",0.33517733230532,0.127465639197194
"7320",268,"CHAUPARAN","GEN",96333,33970,4539,4,1,"M","INC",14911,"NAND KISHORE SINGH","H",0.352630977961861,0.133617898145422
"7324",269,"CHATRA","GEN",92066,38206,2665,4,1,"M","INC",16356,"TAPESHWAR DEV","H",0.414984902135425,0.0697534418677695
"7328",270,"BARKAGAON","SC",102163,23260,3396,4,1,"M","BJS",11904,"MAHESH RAM","H",0.227675381498194,0.146001719690456
"7332",271,"RAMGARH_2","GEN",117817,55034,3370,9,1,"M","CPI",18674,"SHIV PUJAN VERMA","M",0.467114253460876,0.0612348729876077
"7341",272,"MANDU","GEN",106891,34589,6927,13,1,"M","INC",12543,"BIRENDRA KUMAR PANDEY","H",0.323591322000917,0.200265980514036
"7354",273,"JARIDIH","GEN",115291,38010,206,11,1,"M","BJS",8552,"CHHATRU RAM MAHTO","H",0.329687486447338,0.00541962641410155
"7365",274,"CHANDANKIYARI","SC",100297,21343,9629,4,1,"M","INC",13781,"DURGACHARAN DAS","H",0.212797989969790,0.451154945415359
"7369",275,"TOPCHANCHI","GEN",90204,45202,16442,6,1,"M","INC",27017,"SHANKAR DAYAL SINGH","H",0.501108598288324,0.363744967036857
"7375",276,"BAGHMARA","GEN",113401,40432,18572,11,1,"M","INC",22656,"IMAMUL HAI KHAN","M",0.356540065784252,0.459339137316977
"7386",277,"DHANBAD","GEN",97420,43937,18509,8,1,"M","CPI",24744,"CHINMAY MUKHERJEE","H",0.451005953602956,0.421262261874957
"7394",278,"TUNDI","GEN",87164,35139,2598,9,1,"M","INC",12175,"SATYA NARAIN SINGH","H",0.403136616034143,0.0739349440792282
"7403",279,"NIRSA","GEN",82852,32450,1117,13,1,"M","CPI",8004,"NIRMALENDU BATTACHARYA","H",0.39166224110462,0.03442218798151
"7416",280,"SINDRI","GEN",93368,38669,2981,6,1,"M","IND",18238,"A.K. ROY","H",0.414156884585725,0.0770901755928522
"7422",281,"JHARIA","GEN",87883,45477,7009,11,1,"M","CPI",15310,"SHIV KUMAR RAI","H",0.517472093578963,0.154121863799283
"7433",282,"BAHARAGORA","GEN",95793,51478,342,7,1,"M","INC",17980,"SHIBU RANJAN KHAN","M",0.537387909346194,0.00664361474804771
"7440",283,"GHATSILA","ST",95871,33108,833,5,1,"M","CPI",11996,"TIKA RAM MANJHI","H",0.345339049347561,0.0251600821553703
"7445",284,"PATAMDA","GEN",91848,34131,5062,7,1,"M","INC",15391,"GHANSHYAM MAHTO","H",0.371603083355108,0.148310919691776
"7452",285,"JAMSHEDPUR EAST","GEN",93969,52026,17407,7,1,"M","CPI",28406,"KEDAR DAS","H",0.553650672030138,0.334582708645677
"7459",286,"JAMSHEDPUR WEST","GEN",73863,40042,14938,7,1,"M","CPI",22260,"RAMAUTAR SINGH","H",0.542111747424285,0.373058288796763
"7466",287,"JUGSALAI","ST",95254,37137,4108,6,1,"M","IND",14643,"SANATAN MANJHI","H",0.389873391143679,0.110617443519940
"7472",288,"SAKAIKELLA","GEN",101129,39938,299,12,1,"M","INC",13228,"SHATBHANU SINGH DEV","H",0.394921338092931,0.00748660423656668
"7484",289,"CHAIBASA","ST",90993,32066,4218,8,1,"M","JKP",16323,"BAGUN SUMBRUI","H",0.352400734122405,0.131541196282667
"7492",290,"MAJHGAON","ST",94089,22167,1598,8,1,"M","IND",6703,"DEVENDRA NATH CHAMPIA","H",0.235596084558237,0.0720891415166689
"7500",291,"MANOHARPUR","ST",90775,31003,2441,7,1,"M","INC",10670,"DURGA PRASAD JAMUDA","H",0.341536766730928,0.0787343160339322
"7507",292,"JAGANATHPUR","ST",83850,28540,473,4,1,"M","INC",13299,"SIDDUI HEMBROM","H",0.340369707811568,0.0165732305536090
"7511",293,"CHAKRADHARPUR","ST",87940,32992,7101,6,1,"M","INC",13616,"THEODORE BODRA","H",0.375164885148965,0.215233996120272
"7517",294,"ICHAGARH","GEN",83770,36034,10014,6,1,"M","IND",17574,"SHATRUGHAN ADITYADEV","H",0.43015399307628,0.27790420158739
"7523",295,"KHARASAWAN","ST",84742,19047,1588,8,1,"M","JKP",6104,"GULAB SINGH MUNDA","H",0.224764579547332,0.0833727096130624
"7531",296,"TAMAR","ST",100285,23780,7934,6,1,"M","INC",12062,"BANMALI SINGH MUNDA","H",0.237124196041282,0.333641715727502
"7537",297,"TORPA","ST",85006,28775,7272,5,1,"M","JKD",12686,"VEERSINGH MUNDA","H",0.338505517257605,0.252719374456994
"7542",298,"KHUNTI","ST",83605,31054,8361,5,1,"M","INC",15122,"TIDU MUCHIRAI MUNDA","H",0.371437115005083,0.269240677529465
"7547",299,"SILLI","SC",88821,26805,9878,7,1,"M","INC",13596,"RAM RATAN RAM","H",0.301786739622387,0.368513337063981
"7554",300,"KHIJRI","ST",112478,42126,10147,11,1,"M","INC",16772,"UMRAO SADHO KUZUR","H",0.374526574085599,0.240872620234534
"7565",301,"RANCHI","GEN",106820,48620,17160,9,1,"M","INC",27704,"DEODUTT SAHU","H",0.45515821007302,0.352941176470588
"7574",302,"KANKE","GEN",95837,40033,2332,9,1,"M","BJS",16512,"RAMTAHAL CHAUDHARI","H",0.41771966985611,0.0582519421477281
"7583",303,"KOLEBIRA","ST",81572,32955,3495,7,1,"M","JKP",11984,"S.K. BAGE","H",0.40399892119845,0.106053709604005
"7590",304,"SIMDEGA","ST",80415,34849,8539,10,1,"M","INC",14101,"SIMON TIGGA","H",0.433364422060561,0.245028551751844
"7600",305,"CHAINPUR (ST)","ST",92042,31885,7530,9,1,"M","IND",14180,"JAIRAM ORAON","H",0.346417939636253,0.236161204328054
"7609",306,"GUMLA","ST",84996,33648,6050,8,1,"M","INC",12316,"BAIRAGI ORAON","H",0.395877453056614,0.179802662862577
"7617",307,"SISAI","ST",87593,26971,12297,6,1,"M","INC",17212,"SUKRU BHAGAT","H",0.307912732752617,0.455934151496051
"7623",308,"BERO","ST",91761,31486,9106,5,1,"M","INC",15510,"KARAMCHAND BHAGAT","H",0.343130523860899,0.289207901924665
"7628",309,"MANDAR","ST",94353,27394,2540,7,1,"M","INC",8738,"SHRIKRISHNA BHAGAT","H",0.29033523046432,0.0927210338030226
"7635",310,"LOHARDAGA","ST",88227,30082,18159,6,1,"M","INC",21864,"BIHARI LAKRA","H",0.340961383703401,0.60365002326973
"7641",311,"LATEHAR","ST",92029,30604,3302,9,1,"M","INC",11181,"VIJAY VIRENDRA KUMAR","H",0.332547349205142,0.107894392889818
"7650",312,"PANKI","SC",85107,23213,5566,7,1,"M","INC",11770,"MALDEO RAM","H",0.272750772556899,0.239779433937880
"7657",313,"DALTONGANJ","GEN",98574,38831,4976,5,1,"M","SOP",16790,"PURAN CHAND","H",0.393927404792339,0.128145038757694
"7662",314,"GARHWA","GEN",91585,38263,523,6,1,"M","INC",11768,"AWADH KISHORE TIWARI","H",0.417786755473058,0.0136685570917074
"7668",315,"BHAWANATHPUR","GEN",94982,48715,14038,4,1,"M","INC",28540,"SHANKAR PRATAP SINGH","H",0.512886652207787,0.288165862670635
"7672",316,"LESLIEGANJ","GEN",99106,46624,7104,7,1,"M","INC",19262,"BHISHMA NARAIN RAM","H",0.470445785320768,0.152367879203844
"7679",317,"BISHRAMPUR","SC",106715,34905,11778,7,1,"M","INC",17574,"RAMDENI SINGH","H",0.327086164081900,0.337430167597765
"7686",318,"HUSSAINABAD","GEN",102229,58530,7157,6,1,"M","IND",28489,"AWADESH KUMAR BROWN","",0.572538125189526,0.122279173073637
