"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"4700",187,"BAKHRI","SC",94197,52054,4437,4,1,"M","CPM",24655,"YUGAL KISHORE SHARMA","H",0.552607832521206,0.0852384062704115
"4704",188,"BARIARPUR","GEN",103900,60948,2047,5,1,"M","SSP",23698,"RAMJIWAN SINGH","H",0.58660250240616,0.0335860077443066
"4709",189,"BARAUNI","GEN",108166,70477,7507,6,1,"M","CPI",32908,"CHANDRA SHEKHAR SINGH","H",0.65156333783259,0.106517019736935
"4715",190,"BACHHWARA","GEN",105255,60818,1099,6,1,"M","INC",18162,"BHUBANESHWAR RAI","H",0.577815780723006,0.0180703081324608
"4721",191,"MOKAMA","GEN",96597,56464,5572,10,1,"M","INC",18428,"KAMESHWAR PRASAD SINGH","H",0.584531610712548,0.098682346273732
"4731",192,"BARH","GEN",110819,63624,4598,8,1,"M","INC",19261,"RANA SHIVALAKHPATI SINGH","H",0.574125375612485,0.072268326417704
"4739",193,"BAKHTIARPUR","GEN",105168,71456,1682,12,1,"M","INC",19578,"DHARAMVIR SINGH","H",0.679446219382322,0.0235389610389610
"4751",194,"FATWAH","SC",97661,39879,1617,9,1,"M","INC",12077,"KAULESHWAR DAS","H",0.408341098288979,0.0405476566614007
"4760",195,"BIHAR","GEN",101060,63422,5623,5,1,"M","CPI",23511,"VIJAY KUMAR YADAV","H",0.627567781515931,0.0886600864053483
"4765",196,"ASTHAWAN","GEN",105922,57316,955,10,1,"M","JAP",10636,"NAND KISHORE PRASAD SINGH","H",0.541115160212232,0.0166620140972852
"4775",197,"EKANGAR SARAI","GEN",101691,66743,11301,8,1,"M","INC",24674,"LAL SINGH TYAGI","H",0.65633143542693,0.169321127309231
"4783",198,"RAJGIR","SC",104546,57908,694,7,1,"M","BJS",20929,"YADUNANDAN PRASAD","H",0.553899718784076,0.0119845271810458
"4790",199,"ISLAMPUR","GEN",110197,72924,5939,5,1,"M","PSP",25243,"RAM SARAN PRASAD","H",0.661760302004592,0.0814409522242334
"4795",200,"CHANDI","GEN",95898,56031,6029,8,1,"M","INC",17237,"RAM RAJ PRASAD SINGH","H",0.584277044359632,0.107601149363745
"4803",201,"HILSA","GEN",98054,64612,12537,10,1,"M","BJS",29132,"JAGDISH PRASAD","H",0.658943031390866,0.194035163746672
"4813",202,"MASAURHI","GEN",109796,65047,104,8,1,"M","BJS",17424,"RAMDEWAN DAS","H",0.592435061386571,0.00159884391286301
"4821",203,"PUNPUN","SC",101662,44366,2123,10,1,"M","SSP",14602,"MUNSHI CHAUDHARI","H",0.436406917038815,0.0478519587071181
"4831",204,"PATNA SOUTH","GEN",111152,66803,11527,9,1,"M","INC",25294,"RAM NANDAN SINGH","H",0.601005829854613,0.172552130892325
"4840",205,"PATNA EAST","GEN",89680,53308,5567,10,1,"M","BJS",17263,"RAMDEO MAHTO","H",0.59442462087422,0.104430854655962
"4850",206,"PATNA WEST","GEN",102735,55494,1705,9,1,"M","CPI",17051,"DR A.K. SEN","H",0.540166447656592,0.0307240422388006
"4859",207,"DINAPUR","GEN",92205,53495,3866,15,1,"M","INC",18466,"BUDHADEO SINGH","H",0.580174610921317,0.0722684363024582
"4874",208,"MANER","GEN",93942,54844,1124,9,1,"M","INC",17369,"MAHABIR GOPE","H",0.583807029869494,0.0204944934723944
"4883",209,"BIKRAM","GEN",85893,50502,13642,11,1,"M","BKD",21687,"KHADERAN SINGH","H",0.587964094862212,0.27012791572611
"4894",210,"PALIGANJ","GEN",106189,61436,8933,6,1,"M","SSP",28475,"CHANDRADEO PRASAD VERMA","H",0.578553334149488,0.145403346572042
"4900",211,"SANDESH","GEN",94015,50333,1351,7,1,"M","BJS",16151,"RAMJI PRASAD SINGH","H",0.535372015103973,0.0268412373591878
"4907",212,"ARRAH","GEN",93611,51769,1278,13,1,"M","SSP",13556,"RAM AWADESH SINGH","H",0.553022614863638,0.0246865884989086
"4920",213,"BARHARA","GEN",99038,51401,915,7,1,"M","IND",18512,"MAHANTH MAHADEVANAND GIRI","H",0.519002807003372,0.0178012100931888
"4927",214,"SHAHPUR","GEN",103147,51476,17999,7,1,"M","SSP",26371,"RAMA NAND TIWARI","H",0.499054747108496,0.349658093091926
"4934",215,"BRAHMPUR","GEN",105924,52546,3881,7,1,"M","LTC",13974,"SURAJNARAIN SHARMA","H",0.49607265586647,0.0738590948882884
"4941",216,"NAYAGRAM","ST",98541,53809,3996,6,1,"M","INC",17650,"HARIHAR PRASAD SINGH","H",0.546056971209953,0.0742626698136
"4947",217,"NAWANAGAR","SC",92005,44473,4332,4,1,"M","CPI",19477,"LAL BIHARI PRASAD","H",0.483375903483506,0.09740741573539
"4951",218,"BUXAR","GEN",91418,55291,4518,7,1,"M","INC",19848,"JAG NARAIN TRIVEDI","H",0.604815244262618,0.081713117867284
"4958",219,"RAMGARH_1","GEN",97981,63585,1787,9,1,"M","INC",21143,"BISHWANATH RAI","H",0.648952347904186,0.0281041126051742
"4967",220,"MOHANIA","SC",92284,43971,5916,5,1,"M","PSP",20003,"BHAGWAT PRASAD","H",0.476474795197434,0.134543221668827
"4972",221,"CHAINPUR","GEN",98437,58160,7114,7,1,"M","PSP",20317,"BADRI SINGH","H",0.590834747097128,0.122317744154058
"4979",222,"BHABHUA","GEN",92811,54224,327,8,1,"M","BJS",11907,"CHANDRAMAULI MISHRA","H",0.584241092111926,0.00603053998229566
"4987",223,"CHENARI","SC",99448,40714,6801,8,1,"M","INC",12936,"CHHATU RAM","H",0.409399887378328,0.167043277496684
"4995",224,"SASARAM","GEN",100067,55595,12736,9,1,"M","PSP",24106,"BIPIN BIHARI SINHA","H",0.555577762898858,0.229085349401925
"5004",225,"DEHRI","GEN",105059,63270,3038,8,1,"M","INC",19146,"RIYASAT KARIM","",0.602233030963554,0.0480164374901217
"5012",226,"KARAKAT","GEN",98655,55570,5200,11,1,"M","SSP",19712,"TULSI SINGH","H",0.563276063047995,0.0935756703257153
"5023",227,"NOKHA","GEN",94626,54981,370,8,1,"M","JAP",15311,"JAGDISH OJHA","H",0.581034810728552,0.00672959749731726
"5031",228,"DINARA","GEN",94198,60280,4859,11,1,"M","INC",17242,"RAMANAND PRASAD SINGH","H",0.639928660905752,0.0806071665560717
"5042",229,"BIKRAMGANJ","GEN",103495,60245,8489,10,1,"M","CPI",18090,"SANT PRASAD SINGH","H",0.582105415720566,0.140907959166736
"5052",230,"JAGDISHPUR","GEN",102987,49500,1160,11,1,"M","IND",10098,"SATYA NARAIN SINGH","H",0.480643187975181,0.0234343434343434
"5063",231,"PIRO","GEN",104346,53364,2326,10,1,"M","SSP",12215,"RAM EKBAL SINGH","H",0.511413949744121,0.0435874372235964
"5073",232,"SAHAR","SC",101090,42398,13797,6,1,"M","PSP",21151,"RAJDEO RAM","H",0.419408447917697,0.325416293221378
"5079",233,"ARWAL","GEN",95908,59513,3740,6,1,"M","CPI",18455,"SHAH JOHAIR","M",0.620521750010427,0.0628434123636852
"5085",234,"KURTHA","GEN",97427,63290,13814,10,1,"M","SHD",27991,"JAGDEO PRASAD","H",0.649614583226416,0.218265128772318
"5095",235,"MAKHDUMPUR","SC",96736,48161,5413,7,1,"M","INC",13595,"MAHABIR CHAUDHARI","H",0.497860155474694,0.11239384564274
"5102",236,"JAHANABAD","GEN",95866,58417,3953,9,1,"M","SHD",16513,"HIRALAL PRASAD SINHA","H",0.609360983038825,0.0676686580961022
"5111",237,"GHOSI","GEN",101854,73104,4755,7,1,"M","INC",35006,"KAUSHALENDRA PRASAD NARAYAN SINHA","H",0.717733225990143,0.0650443204202232
"5118",238,"BELAGANJ","GEN",94465,56341,2701,7,1,"M","INC",15303,"MITHILESHWAR PRASAD SINGH","H",0.596421955221511,0.0479402211533342
"5125",239,"GOH","GEN",88170,55945,8144,8,1,"M","SSP",27042,"AWADH SINGH","H",0.634512872859249,0.145571543480204
"5133",240,"DAUDNAGAR","GEN",98737,62333,8285,7,1,"M","SSP",21328,"RAM VILAS SINGH","H",0.631303361455179,0.132915149278873
"5140",241,"OBRA","GEN",90312,46911,4002,9,1,"M","PSP",17393,"PADARATH SINGH","H",0.519432633537071,0.0853104815501695
"5149",242,"NABINAGAR","GEN",103225,50883,9146,5,1,"M","CPI",25467,"MAHABIR PRASAD AKELA","H",0.492932913538387,0.179745691095258
"5154",243,"AURANGABAD","GEN",101774,48891,9812,7,1,"M","PSP",18722,"SARYU SINGH","H",0.480387918328846,0.200691333783314
"5161",244,"RAFIGANJ","SC",99394,34824,1218,4,1,"M","BJS",10933,"SAHDEO CHAUDHARI","H",0.350363200998048,0.0349758787043418
"5165",245,"IMAMGANJ","SC",89978,30669,6905,4,1,"M","SSP",14577,"ISWAR DAS","H",0.340849985552024,0.225145912810982
"5169",246,"SHERGHATI","GEN",83498,48229,1772,4,1,"M","IND",15463,"JAI RAM GIRI","H",0.57760664926106,0.0367413796678347
"5173",247,"BARACHATTI","SC",82062,26772,5494,5,1,"F","SSP",11927,"BHAGWATI DEVI","H",0.326241134751773,0.205214403107724
"5178",248,"BODH GAYA","SC",82445,30263,1829,8,1,"M","BJS",10312,"KALI RAM","H",0.36706895506095,0.0604368370617586
"5186",249,"KONCH","GEN",85418,55580,5040,5,1,"M","IND",22086,"RAMBALLABHA SARAN SINGH","H",0.650682525931302,0.0906801007556675
"5191",250,"GAYA","GEN",85526,50206,4944,6,1,"M","BJS",18217,"GOPAL MISHRA","H",0.587026167481234,0.0984742859419193
"5197",251,"GAYA MUFASSIL","GEN",93119,54279,1234,11,1,"M","INC",15799,"HARDEO NARAIN SINGH","H",0.582899300894554,0.0227343908325503
"5208",252,"ATRI","GEN",103225,73567,6793,7,1,"M","BJS",26730,"BABU LAL SINGH","H",0.71268588035844,0.0923375970204032
"5215",253,"HISUA","GEN",97612,58980,16553,5,1,"M","INC",34131,"SHATRUGHAN SHARAN SINGH","H",0.604228988239151,0.280654459138691
"5220",254,"NAWADA","GEN",120659,65719,2802,5,1,"M","BJS",20840,"GAURI SHANKAR KESHRI","H",0.544667202612321,0.0426360717600694
"5225",255,"RAJAULI","SC",107253,46960,5272,5,1,"M","BJS",20241,"BABOO LAL","H",0.437843230492387,0.112265758091993
"5230",256,"WARSALIGANJ","GEN",105807,60878,6021,8,1,"M","CPI",23476,"DEO NANDAN PRASAD","H",0.575368359371308,0.0989027234797464
"5238",257,"GOBINDPUR","GEN",105906,59307,644,6,1,"M","LTC",15239,"YUGAL KISHORE SINGH YADAV","H",0.559996600759164,0.0108587519179861
"5244",258,"KODARMA","GEN",86796,46593,6475,8,1,"M","SSP",18165,"VISHWANATH MODI","H",0.536810452094567,0.138969373081793
"5252",259,"DHANWAR","GEN",87872,29245,3934,7,1,"M","INC",10007,"PUNIT RAI","H",0.332813638018937,0.134518721148914
"5259",260,"GAWAN","SC",75965,24317,765,4,1,"M","SSP",8434,"TANESHWAR AZAD","H",0.320107944448101,0.0314594727968088
"5263",261,"JAMUA","GEN",90904,38682,1819,6,1,"M","INC",11738,"SADANAND PRASAD","H",0.425525829446449,0.0470244558192441
"5269",262,"GIRIDIH","GEN",86428,48077,11279,5,1,"M","CPI",21738,"CHATURANAN MISHRA","H",0.556266487712315,0.234602824635481
"5274",263,"DUMRI","GEN",75233,26488,5365,9,1,"M","JAP",9558,"KAILASHPATI SINGH","H",0.352079539563755,0.202544548474781
"5283",264,"BERMO","GEN",91872,46584,368,7,1,"M","INC",15446,"BINDESHWARI DUBEY","H",0.50705329153605,0.00789970805426756
"5290",265,"BAGODAR","GEN",81939,22129,5578,4,1,"M","JAP",10290,"BASANT NARAIN SINGH","H",0.270066756977752,0.252067422838809
"5294",266,"BARHI","GEN",85299,27681,7375,5,1,"M","JAP",13143,"INDRA JITENDRA NARAIN SINGH","H",0.324517286251890,0.266428235974134
"5299",267,"HAZARIBAGH","GEN",91370,36145,2998,7,1,"M","JAP",11179,"RAGHUNANDAN PRASAD","H",0.39558936193499,0.0829436989901784
"5306",268,"CHAUPARAN","GEN",82782,29384,521,6,1,"M","JAP",8804,"NIRANJAN PRASAD SINGH","H",0.354956391486072,0.0177307378164988
"5312",269,"CHATRA","GEN",77124,31084,6828,8,1,"M","JAP",11327,"KAMAKHYA NARAIN SINGH","H",0.403039261449095,0.219662849054176
"5320",270,"BARKAGAON","SC",86816,22116,7613,4,1,"M","JAP",11657,"MAHESH RAM","H",0.254745669001106,0.344230421414361
"5324",271,"RAMGARH_2","GEN",104637,48181,625,11,1,"M","INC",11276,"BODULAL AGARWAL","H",0.460458537610979,0.0129719183910670
"5335",272,"MANDU","GEN",87704,23091,4987,6,1,"M","JAP",10792,"SHALIGRAM SINGH","H",0.263283316610417,0.215971590663029
"5341",273,"JARIDIH","GEN",93362,27367,961,8,1,"F","JAP",7456,"SHASHANK MANJARI","H",0.293127825025171,0.0351152848320971
"5349",274,"CHANDANKIYARI","SC",88591,23049,3561,9,1,"M","BKD",8866,"DURGACHARAN DAS","H",0.260173155286654,0.154496941298972
"5358",275,"TOPCHANCHI","GEN",88547,35658,527,5,1,"M","JAP",13053,"PURNENDU NARAYAN SINGH","H",0.402701390222142,0.0147792921644512
"5363",276,"BAGHMARA","GEN",101128,41731,1441,11,1,"M","SSP",11090,"IMAMUL HAI KHAN","M",0.412655248793608,0.0345306846229422
"5374",277,"DHANBAD","GEN",87591,45334,5128,10,1,"M","BKD",16785,"RAGHUBANSH SINGH","H",0.517564589969289,0.113115983588477
"5384",278,"TUNDI","GEN",76597,30589,4796,9,1,"M","BJS",12223,"SATYA NARAYAN DUDANI","H",0.399349843988668,0.156788387982608
"5393",279,"NIRSA","GEN",81177,33479,6250,9,1,"M","CPI",13387,"NIRMALENDU BHATTACHARYA","H",0.412419774073937,0.186684190089310
"5402",280,"SINDRI","GEN",81606,37097,4602,12,1,"M","CPM",15218,"A.K. ROY","H",0.454586672548587,0.124053157937300
"5414",281,"JHARIA","GEN",81509,41388,4982,9,1,"M","BKD",14239,"S.K. ROY","H",0.507772147860972,0.120373054991785
"5423",282,"BAHARAGORA","GEN",90445,49351,3482,8,1,"M","IND",16272,"SHIBU RANJAN KHAN","M",0.545646525512743,0.0705558144718445
"5431",283,"GHATSILA","ST",76855,32602,525,7,1,"M","IND",9465,"YADUNATH BASKE","H",0.424201418255156,0.0161033065456107
"5438",284,"PATAMDA","GEN",78599,32461,2075,8,1,"M","INC",8144,"GHANSHYAM MAHTO","H",0.412995076273235,0.0639228612796895
"5446",285,"JAMSHEDPUR EAST","GEN",82499,50456,16530,9,1,"M","CPI",27745,"KEDAR DAS","H",0.611595292064146,0.32761217694625
"5455",286,"JAMSHEDPUR WEST","GEN",60434,36561,8397,9,1,"M","CPI",17611,"SUNIL MUKHERJEE","H",0.604974021246318,0.229670960859933
"5464",287,"JUGSALAI","ST",83221,34623,2915,6,1,"M","IND",10618,"SANATAN MANJHI","H",0.416036817630165,0.084192588741588
"5470",288,"SERAIKELLA","GEN",89102,45501,2347,13,1,"M","IND",16162,"BAN BIHARI MAHTO","H",0.510661938003636,0.0515812839278258
"5483",289,"CHAIBASA","ST",84870,30265,15705,11,1,"M","IND",18539,"BAGUN SUMBRUI","H",0.356604218216095,0.518916239881051
"5494",290,"MAJHGAON","ST",90694,30348,15837,10,1,"M","IND",18176,"PURNA CHANDRA BIRUA","H",0.334619710234415,0.521846579675761
"5504",291,"MANOHARPUR","ST",82385,35972,8673,6,1,"M","IND",18755,"RATNAKAR NAYAK","H",0.43663288219943,0.241104192149450
"5510",292,"JAGANATHPUR","ST",78805,26098,10582,9,1,"M","IND",13080,"MANGAL SINGH LAMAYE","H",0.331171879956856,0.40547168365392
"5519",293,"CHAKRADHARPUR","ST",81434,33889,6484,7,1,"M","IND",15063,"HARICHARAN SOY","H",0.416152958223838,0.191330520227803
"5526",294,"ICHAGARH","GEN",78317,28641,1805,8,1,"M","FBL",9712,"GHANSHYAM MAHTO","H",0.365706040834046,0.0630215425439056
"5534",295,"KHARASAWAN","ST",77876,24207,8305,12,1,"M","IND",11144,"CHANDRA MOHAN MANJHI","H",0.310840310236787,0.343082579419176
"5546",296,"TAMAR","ST",91933,23380,934,7,1,"M","BJS",7796,"ANIRUDH PATAR","H",0.254315642913861,0.0399486740804106
"5553",297,"TORPA","ST",81664,33024,4539,7,1,"M","IND",12451,"NIRAL ENEM HORO","H",0.404388714733542,0.137445494186047
"5560",298,"KHUNTI","ST",77810,24469,4726,7,1,"M","INC",9815,"TIDU MOCHIRAI MUNDA","H",0.314471147667395,0.193142343373248
"5567",299,"SILLI","SC",80416,27477,2237,10,1,"M","SHD",6708,"VRINDAWAN SWANSI","H",0.341685734182252,0.0814135458747316
"5577",300,"KHIJRI","ST",94335,33207,5018,11,1,"M","BJS",11642,"SUKHARI ORAON","H",0.352011448560979,0.151112717198181
"5588",301,"RANCHI","GEN",77811,44976,8195,14,1,"M","BJS",19192,"NANEE GOPAL MITRA","H",0.57801596175348,0.182208288865173
"5602",302,"KANKE","GEN",85323,37758,6115,9,1,"M","BJS",16112,"RAMTAHAL CHAUDHARI","H",0.442530150135368,0.161952433921288
"5611",303,"KOLEBIRA","ST",74390,33534,13538,6,1,"M","IND",18491,"S.K. BAGE","H",0.450786396020971,0.403709667799845
"5617",304,"SIMDEGA","ST",71809,36557,5868,8,1,"M","BJS",12257,"GAJADHAR GOND","H",0.509086604743138,0.160516453757146
"5625",305,"CHAINPUR (ST)","ST",86504,36444,6459,8,1,"M","IND",13951,"JAIRAM ORAON","H",0.421298437066494,0.177230819888047
"5633",306,"GUMLA","ST",81522,32208,2480,8,1,"M","BJS",9589,"RUPANA ORAON","H",0.395083535732686,0.0769995032290114
"5641",307,"SISAI","ST",79497,27393,445,7,1,"M","BJS",9956,"LALIT ORAON","H",0.344579040718518,0.0162450261015588
"5648",308,"BERO","ST",84301,27866,2093,6,1,"M","INC",11112,"KARAMCHAND BHAGAT","H",0.330553611463684,0.0751094523792435
"5654",309,"MANDAR","ST",86210,24853,931,5,1,"M","INC",9717,"KRISHNA BHAGAT","H",0.288284421760817,0.0374602663662335
"5659",310,"LOHARDAGA","ST",82009,36314,7091,4,1,"M","INC",17143,"BIHARI LAKRA","H",0.442805057981441,0.195269042242661
"5663",311,"LATEHAR","ST",77277,30461,6119,6,1,"M","BJS",12841,"YAMUNA SINGH","H",0.394179380669539,0.200879813532057
"5669",312,"PANKI","SC",72432,24180,3803,6,1,"M","BJS",10285,"RAMDEO RAM","H",0.333830351225977,0.157278742762614
"5675",313,"DALTONGANJ","GEN",84992,39539,5326,6,1,"M","SSP",15731,"PURAN CHAND","H",0.465208490210843,0.134702445686537
"5681",314,"GARHWA","GEN",81871,34552,3153,6,1,"M","BJS",14487,"GOPINATH SINGH","H",0.422029778554067,0.0912537624450104
"5687",315,"BHAWANATHPUR","GEN",83061,41910,5423,4,1,"M","SSP",20076,"HEMENDRA PRATAP","H",0.504568931267382,0.129396325459318
"5691",316,"LESLIEGANJ","GEN",90150,41150,775,8,1,"M","INC",9213,"JAG NARAYAN PATHAK","H",0.456461453133666,0.0188335358444714
"5699",317,"BISHRAMPUR","SC",89552,30853,3054,4,1,"M","BJS",11898,"JAGESHWAR RAM","H",0.344526085402894,0.0989855119437332
"5703",318,"HUSSAINABAD","GEN",93499,42941,3210,6,1,"M","INC",13739,"BHISHMA NARAYAN SINGH","H",0.459266944031487,0.0747537318646515
